Name,Extracted_name,Value,Raw_unit,Type
ZnCl2 / PVA,"[{'Zn': '1.0', 'Cl': '2.0'}]",0.00382,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.00459,mS/cm,None
LiNaSO4 : LiCl,"[{'Li': '1.0', 'Cl': '1.0'}]",0.6,S/cm,None
Na2VP2O8,"[{'Na': '2.0', 'V': '1.0', 'P': '2.0', 'O': '8.0'}]",0.0001,S/cm,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-9,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.001,mScm−1,None
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",10,Scm−1,None
LiSO3CF3,"[{'Li': '1.0', 'S': '1.0', 'O': '3.0', 'C': '1.0', 'F': '3.0'}]",4.57E-6,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",0.0001,Scm−1,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",2E-8,S/cm,None
LFP / rGO,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00044,Scm−1,None
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",1.11E-7,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.0001,Scm−1,None
Aluminium oxide,"[{'Al': '2.0', 'O': '3.0'}]",0.0000963,Scm−1,None
LVP / CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",0.0875,Scm−1,None
Li3V2(PO4)3 – C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.0193,Scm−1,None
Li6.75La3(Zr1.75Nb0.25)O12,"[{'Li': '6.75', 'La': '3.0', 'Zr': '1.75', 'Nb': '0.25', 'O': '12.0'}]",0.0008,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.0005,Scm−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.000747,Scm−1,None
Ethylene carbonate,"[{'C': '3.0', 'H': '4.0', 'O': '3.0'}]",0.00016,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.001,S/cm,None
Acetic acid,"[{'C': '2.0', 'H': '4.0', 'O': '2.0'}]",0.0000217,S/cm,None
PolyAuFe2,"[{'Au': '1.0', 'Fe': '2.0'}]",0.0042,mScm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.082,S/cm,None
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",0.0007,Scm−1,None
Li7−3xLa3Zr2AlxO12,"[{'Li': '7-3*x', 'La': '3.0', 'Zr': '2.0', 'Al': 'x', 'O': '12.0'}]",1.2E-6,Scm−1,None
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",0.052,Scm−1,None
Ca(NO3)2,"[{'N': '2.0', 'O': '6.0', 'Ca': '1.0'}]",0.0866,mScm−1,None
4ZrO2,"[{'Zr': '1.0', 'O': '2.0'}]",6.24E-6,Scm−1,None
SrFeO3,"[{'Sr': '1.0', 'Fe': '1.0', 'O': '3.0'}]",72,Scm−1,None
Mn(II),"[{'I': '2.0', 'Mn': '1.0'}]",1.2E-12,Scm−1,None
Titania,"[{'Ti': '1.0', 'O': '2.0'}]",0.0001,S/cm,None
Silicate,"[{'Si': '1.0', 'O': '4.0'}]",0.001,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",1E-7,Scm−1,None
Li0.5La0.5TiO3,"[{'Li': '0.5', 'La': '0.5', 'Ti': '1.0', 'O': '3.0'}]",0.001,S/cm,None
Lanthanum silicate,"[{'Si': '3.0', 'O': '12.0', 'La': '4.0'}]",0.000166,Scm−1,None
Dimethylformamide,"[{'C': '3.0', 'H': '7.0', 'O': '1.0', 'N': '1.0'}]",0.0001,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.01096,Scm−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",0.0339,mScm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",4E-6,Scm−1,None
Na10.8Sn1.9PS11.8,"[{'Na': '10.8', 'Sn': '1.9', 'P': '1.0', 'S': '11.8'}]",0.0004,mScm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
LiBF4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",0.00755,mScm−1,None
H3PO4,"[{'H': '3.0', 'P': '1.0', 'O': '4.0'}]",0.0025,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.02,Scm−1,None
NASICON,"[{'Na': 'x+1', 'Zr': '2.0', 'Si': 'x', 'P': '3-x', 'O': '12.0'}]",0.00089,Scm−1,None
Li2S-SiS2,"[{'Li': '2.0', 'S': '1.0'}]",0.001,Scm-1,None
9LFP·LVP / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.006615,Scm−1,None
Li10GeP2S12,"[{'Li': '10.0', 'Ge': '1.0', 'P': '2.0', 'S': '12.0'}]",0.017,Scm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.1,Scm−1,None
Li2S–P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.0001,Scm−1,None
NaOH,"[{'Na': '1.0', 'O': '1.0', 'H': '1.0'}]",0.041,S/cm,None
LiZr2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Zr': '2.0'}]",1E-8,Scm−1,None
Ag2O–V2O5–TeO2,"[{'Ag': '2.0', 'O': '1.0'}]",0.00001,Scm−1,None
Li10[V12B18O60H6]·28H2O,"[{'V': '12.0', 'B': '18.0', 'O': '60.0', 'H': '6.0', 'Li': '10.0'}]",0.0177,Scm−1,None
CsH2PO4,"[{'Cs': '1.0', 'H': '2.0', 'P': '1.0', 'O': '4.0'}]",0.0029,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",0.00755,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",5,Scm−1,Cath
H3PO4,"[{'H': '3.0', 'P': '1.0', 'O': '4.0'}]",0.007,mScm−1,None
Glucose,"[{'C': '6.0', 'H': '12.0', 'O': '6.0'}]",1E-6,S/cm,None
PVImN-95,"[{'P': '1.0', 'V': '1.0', 'I': 'm', 'N': '1.0'}]",0.000046,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.001,Scm−1,None
Li1+xAlxTi2−x(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Al': 'x', 'Ti': '2-x'}]",0.00563,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-13,Scm−1,None
NaVPO4F / C,"[{'Na': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",0.042,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0.00001,Scm−1,None
Li0.5La0.5TiO3,"[{'Li': '0.5', 'La': '0.5', 'Ti': '1.0', 'O': '3.0'}]",3.13E-7,Scm−1,None
CrNb11O29,"[{'Cr': '1.0', 'Nb': '11.0', 'O': '29.0'}]",4.7E-6,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0.001,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",3E-6,Scm−1,None
Al-doped Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",4.61E-7,Scm−1,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",35,Scm−1,None
Co3O4-C,"[{'Co': '3.0', 'O': '4.0'}]",4.48E-8,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.01,Scm−1,None
LiClO4,"[{'Li': '1.0', 'Cl': '1.0', 'O': '4.0'}]",0.00016,Scm−1,None
Li3.25Ge0.25P0.75S4,"[{'Li': '3.25', 'Ge': '0.25', 'P': '0.75', 'S': '4.0'}]",0.00217,Scm−1,None
NBOB,"[{'N': '1.0', 'B': '2.0', 'O': '1.0'}]",0.001448,Scm−1,None
Li2SrTa2O7,"[{'Li': '2.0', 'Sr': '1.0', 'Ta': '2.0', 'O': '7.0'}]",5E-7,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.00006,Scm−1,None
Li5.5La3Nb1.75In0.25O12,"[{'Li': '5.5', 'La': '3.0', 'Nb': '1.75', 'In': '0.25', 'O': '12.0'}]",0.00018,S/cm,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.0001,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.01,Scm−1,None
Cupric oxide,"[{'Cu': '1.0', 'O': '1.0'}]",0.00025,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0002,Scm−1,None
LiMn0.7Fe0.3PO4,"[{'Li': '1.0', 'Mn': '0.7', 'Fe': '0.3', 'P': '1.0', 'O': '4.0'}]",0.091,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,S/cm,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.272,Scm−1,Cath
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",2,Scm-1,None
Alcohol,"[{'C': '2.0', 'H': '6.0', 'O': '1.0'}]",0.05,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.00001,Scm−1,None
LiMgBO3,"[{'Li': '1.0', 'Mg': '1.0', 'B': '1.0', 'O': '3.0'}]",4.679E-10,Scm−1,None
LiCl,"[{'Li': '1.0', 'Cl': '1.0'}]",0.17,mS/cm,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",83.3,Scm−1,None
NiMoO4,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",10,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",2E-8,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
Polyaniline / MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",0.056,Scm−1,None
V2O5-1,"[{'V': '2.0', 'O': '5.0'}]",0.0000216,Scm−1,None
Li6BaLa2Ta2O12,"[{'Li': '6.0', 'Ba': '1.0', 'La': '2.0', 'Ta': '2.0', 'O': '12.0'}]",0.00004,Scm−1,None
Polyvinylidene fluoride,"[{'C': '2.0', 'H': '2.0', 'F': '2.0'}]",0.0000909,Scm−1,None
LiOH,"[{'Li': '1.0', 'O': '1.0', 'H': '1.0'}]",0.000141,Scm−1,None
Li2OHCl,"[{'Li': '2.0', 'O': '1.0', 'H': '1.0', 'Cl': '1.0'}]",0.0001,Scm−1,None
Li4Ti5O12 / C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",3.2E-6,Scm−1,None
CuI–Ag2O–B2O3,"[{'Cu': '1.0', 'I': '1.0'}]",0.0001,Scm−1,None
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",0.000201,Scm−1,None
(LiClO4)0.35}n,"[{'Li': '0.35', 'Cl': '0.35', 'O': '1.4'}]",0.000127,Scm−1,None
SPBI,"[{'S': '1.0', 'P': '1.0', 'B': '1.0', 'I': '1.0'}]",0.00036,S/cm,None
P2O5,"[{'P': '2.0', 'O': '5.0'}]",1.8E-6,Scm−1,None
Li4Ti5O12 @ CNT,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.000034,Scm−1,None
PS-PEG-PS,"[{'P': '1.0', 'S': '1.0'}]",0.001,Scm−1,None
V2O5 / Q1-D,"[{'V': '2.0', 'O': '5.0'}]",0.00001,Scm−1,None
P2O5–TiO2–SiO2,"[{'P': '2.0', 'O': '5.0'}]",0.0304,S/cm,None
Barium ferrite,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",0.98,Scm−1,None
LiCF3SO3 / acetamide,"[{'Li': '1.0', 'C': '1.0', 'F': '3.0', 'S': '1.0', 'O': '3.0'}]",3,Scm−1,None
PVdF(HFP),"[{'H': '1.0', 'F': '2.0', 'P': '2.0', 'V': 'd'}]",0.011,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",1E-6,Scm−1,None
LiC104,"[{'Li': '1.0', 'C': '104.0'}]",0.0001,S/cm,None
70Li2S–30P2S5,"[{'Li': '2.0', 'S': '1.0'}]",4,S/cm,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",0.8,Scm−1,None
Li3.85Co0.15,"[{'Li': '3.85', 'Co': '0.15'}]",7.9E-9,Scm−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.025,Scm−1,None
Argyrodite Li6PS5Cl,"[{'Li': '6.0', 'P': '1.0', 'S': '5.0', 'Cl': '1.0'}]",0.0028,Scm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.0007,mScm−1,None
Bi4V15Ti0.5O10.85,"[{'Bi': '4.0', 'V': '15.0', 'Ti': '0.5', 'O': '10.85'}]",0.0035,S/cm,None
Al(NO3)3,"[{'N': '3.0', 'O': '9.0', 'Al': '1.0'}]",0.000071,Scm−1,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.00002,S/cm,None
Li3.34P0.66Ge0.34O4,"[{'Li': '3.34', 'P': '0.66', 'Ge': '0.34', 'O': '4.0'}]",1.8E-6,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",0.00524,Scm−1,None
SiO2–NH4H2PO4,"[{'Si': '1.0', 'O': '2.0'}]",0.01,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",0.0000266,Scm−1,None
PVDF / P(VC-VAc),"[{'V': '1.0', 'C': '1.0', 'P': '1.0'}]",0.00357,Scm−1,None
Acetate,"[{'C': '2.0', 'H': '3.0', 'O': '2.0'}]",0.001,mS/cm,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-13,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Hydrazine,"[{'N': '2.0', 'H': '4.0'}]",9,Scm−1,None
CsH2PO4,"[{'Cs': '1.0', 'H': '2.0', 'P': '1.0', 'O': '4.0'}]",0.15,Scm−1,None
CNF @ Pt,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}, {'Pt': '1.0'}]",9.2,S/cm,None
Poly ( propylene carbonate ) (PPC,"[{'K': '1.0', 'F': '1.0', 'S': '1.0', 'I': '1.0'}]",0.0000136,Scm-1,None
Ethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.00025,S/cm,None
H3PMo12O40·nH2O,"[{'H': '3.0', 'P': '1.0', 'Mo': '12.0', 'O': '40.0'}]",0.033,Scm−1,None
KOH,"[{'K': '1.0', 'O': '1.0', 'H': '1.0'}]",0.0352,Scm−1,None
LiCl,"[{'Li': '1.0', 'Cl': '1.0'}]",0.019,mS/cm,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",2.65E-7,Scm−1,None
LiBF4–LiClO4,"[{'Li': '1.0', 'B': '1.0', 'F': '4.0'}]",4,Scm−1,None
PVdF,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.002,Scm−1,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",1E-11,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",1.5E-6,S/cm,None
Li3PO4,"[{'Li': '3.0', 'P': '1.0', 'O': '4.0'}]",2E-6,Scm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.0001,S/cm,None
Na5P5,"[{'Na': '5.0', 'P': '5.0'}]",0.0001054,Scm−1,None
Li2S–GeS2–P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.0032,Scm−1,None
MnxCo3−xO4,"[{'Mn': 'x', 'Co': '3-x', 'O': '4.0'}]",68,Scm−1,None
Na3PS4,"[{'Na': '3.0', 'P': '1.0', 'S': '4.0'}]",0.00043,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-7,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-9,Scm−1,None
Li3PS4,"[{'Li': '3.0', 'P': '1.0', 'S': '4.0'}]",0.00027,Scm−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.00006,Scm−1,None
Li4.11Zn0.04Cr0.03Si0.93O4,"[{'Li': '4.11', 'Zn': '0.04', 'Cr': '0.03', 'Si': '0.93', 'O': '4.0'}]",0.0000316,Scm−1,None
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
Mg-doped CuCrO2,"[{'Cu': '1.0', 'Cr': '1.0', 'O': '2.0'}]",1.4,Scm−1,None
Lithium aluminate,"[{'Li': '1.0', 'Al': '1.0', 'O': '2.0'}]",0.0001,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
LiBH4,"[{'Li': '1.0', 'B': '1.0', 'H': '4.0'}]",0.001,Scm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
NaOH,"[{'Na': '1.0', 'O': '1.0', 'H': '1.0'}]",0.0091,Scm−1,None
Li4Ti4.95Ta0.05O12,"[{'Li': '4.0', 'Ti': '4.95', 'Ta': '0.05', 'O': '12.0'}]",0.001,Scm−1,None
LiBiO2,"[{'Li': '1.0', 'Bi': '1.0', 'O': '2.0'}]",10,S/cm,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
LiPON / A-LLTO,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",0.000165,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",5E-30,Scm−1,None
Lithium bis(trifluoromethanesulfo,"[{'Li': '1.0', 'C': '2.0', 'F': '6.0', 'N': '1.0', 'O': '4.0', 'S': '2.0'}]",0.0033,Scm−1,None
Na10SnP2S12,"[{'Na': '10.0', 'Sn': '1.0', 'P': '2.0', 'S': '12.0'}]",0.0001,Scm−1,None
NTiO2(s),"[{'N': '1.0', 'Ti': '1.0', 'O': '2.0'}]",0.011,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",3.3E-6,Scm−1,None
Na3Zr2Si2PO12,"[{'Na': '3.0', 'Zr': '2.0', 'Si': '2.0', 'P': '1.0', 'O': '12.0'}]",0.0001,S/cm,None
LiMn204,"[{'Li': '1.0', 'Mn': '204.0'}]",0.001,Scm-1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",0.17,mScm−1,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.000017,Scm−1,None
(LiI)(1+x)I(2−x) (HPN)2,"[{'H': '2.0', 'P': '2.0', 'N': '2.0', 'Li': '1.0', 'I': '3.0'}]",2E-6,Scm−1,None
Ni oxide,"[{'Ni': '2.0', 'O': '3.0'}]",1E-11,Scm−1,None
LiMn2−yCoyO4,"[{'Li': '1.0', 'Mn': '2-y', 'Co': 'y', 'O': '4.0'}]",0.01,S/cm,None
Silica,"[{'Si': '1.0', 'O': '2.0'}]",0.0072,S/cm,None
( Cu1-xAgxI )–( Ag2O )–( CrO3,"[{'Cu': '1-x', 'Ag': 'x', 'I': '1.0'}]",0.001,Scm−1,None
Nitrate,"[{'N': '1.0', 'O': '3.0'}]",0.0027,mScm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.001,S/cm,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-10,Scm−1,None
Li1+xAlxTi2−x(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Al': 'x', 'Ti': '2-x'}]",0.0001,Scm−1,None
NixCo3−xO4,"[{'Ni': 'x', 'Co': '3-x', 'O': '4.0'}]",0.3,Scm−1,None
PVdF-HFP,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",0.0003,mScm−1,None
Li7La3Zr2O12,"[{'Li': '7.0', 'La': '3.0', 'Zr': '2.0', 'O': '12.0'}]",0.00119,Scm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.03,S/cm,None
Li6BaLa2Ta2O12,"[{'Li': '6.0', 'Ba': '1.0', 'La': '2.0', 'Ta': '2.0', 'O': '12.0'}]",0.00004,Scm−1,None
Polyethylene,"[{'C': '2.0', 'H': '4.0'}]",0.000075,Scm−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",0.0108,Scm−1,None
Polyethylene oxide,"[{'C': '2.0', 'H': '4.0', 'O': '1.0'}]",0.0000287,Scm−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",1E-7,Scm−1,None
NiMoO4,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",1E-6,Scm−1,None
Phosphate Li1.5Al0.5Ti1.5(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.5', 'Al': '0.5', 'Ti': '1.5'}]",8.1E-6,Scm−1,None
Titania,"[{'Ti': '1.0', 'O': '2.0'}]",3,S/cm,None
Li14Zn(GeO4)4,"[{'Ge': '4.0', 'O': '16.0', 'Li': '14.0', 'Zn': '1.0'}]",0.13,Scm−1,None
PANI / TiO2-1,"[{'Ti': '1.0', 'O': '2.0'}]",0.67,S/cm,None
Li1.5Al0.5Ti1.5(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.5', 'Al': '0.5', 'Ti': '1.5'}]",0.0034,mScm−1,None
Li4−xGe1−xPxS4,"[{'Li': '4-x', 'Ge': '1-x', 'P': 'x', 'S': '4.0'}]",0.005,Scm−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1E-9,S/cm,None
LiPF6,"[{'Li': '1.0', 'P': '1.0', 'F': '6.0'}]",0.01,Scm−1,None
70Li2S·30P2S5-220,"[{'Li': '2.0', 'S': '1.0'}]",3.7E-6,Scm−1,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",0,Scm−1,None
Li5.25La3Ta1.75Ge0.25O12,"[{'Li': '5.25', 'La': '3.0', 'Ta': '1.75', 'Ge': '0.25', 'O': '12.0'}]",0.00013,Scm−1,None
Li4−2xZnxGeS4,"[{'Li': '4-2*x', 'Zn': 'x', 'Ge': '1.0', 'S': '4.0'}]",3E-7,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-9,Scm−1,Cath
LiPO3,"[{'Li': '1.0', 'P': '1.0', 'O': '3.0'}]",11,S/cm,None
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",0.00056,Scm−1,None
MoS2-doped Li2S–P2S5,"[{'Li': '2.0', 'S': '1.0'}]",0.0048,mScm−1,None
BSCF5582,"[{'B': '1.0', 'S': '1.0', 'C': '1.0', 'F': '5582.0'}]",1,Scm−1,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.0409,Scm−1,None
Li8NaV3(P2O7)3(PO4)2,"[{'P': '8.0', 'O': '29.0', 'Li': '8.0', 'Na': '1.0', 'V': '3.0'}]",4.6E-9,Scm−1,None
Li2O2,"[{'Li': '2.0', 'O': '2.0'}]",5E-20,Scm−1,None
NiGa2S4-N2,"[{'Ni': '1.0', 'Ga': '2.0', 'S': '4.0'}]",0.000068,Scm−1,None
Sodium sulfide,"[{'Na': '2.0', 'S': '1.0'}]",0.001,mScm−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",1.8E-8,Scm−1,None
LiF–LiBr–KF,"[{'Li': '1.0', 'F': '1.0'}]",2.56,Scm−1,None
LiFeBO3,"[{'Li': '1.0', 'Fe': '1.0', 'B': '1.0', 'O': '3.0'}]",3.9E-7,Scm−1,None
B2O3,"[{'B': '2.0', 'O': '3.0'}]",1E-7,Scm−1,None
TiO2 @ C-3,"[{'Ti': '1.0', 'O': '2.0'}]",0.0000266,Scm−1,None
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",11,Scm−1,None
Li14Zn(GeO4)4,"[{'Ge': '4.0', 'O': '16.0', 'Li': '14.0', 'Zn': '1.0'}]",0.125,Scm−1,None
K1Zr0.5,"[{'K': '1.0', 'Zr': '0.5'}]",0.011,Scm−1,None
LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",1.5E-6,Scm−1,None
PtCo,"[{'Pt': '1.0', 'Co': '1.0'}]",0.0724,mScm−1,None
Propylene carbonate,"[{'C': '4.0', 'H': '6.0', 'O': '3.0'}]",0.00077,S/cm,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",0.000031,S/cm,None
NaOH,"[{'Na': '1.0', 'O': '1.0', 'H': '1.0'}]",0.019,Scm−1,None
Li1+xYxZr2−x(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': 'x+1', 'Y': 'x', 'Zr': '2-x'}]",0.000031,Scm−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1E-8,Scm−1,None
