Name,Extracted_name,Value,Raw_unit,Type
MnO @ G-700,"[{'Mn': '1.0', 'O': '1.0'}]",123.075,Wh/kg,None
ZnOS,"[{'Zn': '1.0', 'O': '1.0', 'S': '1.0'}]",555.56428571,Wh/kg,None
CuCo2O4 @ NiMoO4 / / AC,"[{'Cu': '1.0', 'Co': '2.0', 'O': '8.0', 'Ni': '1.0', 'Mo': '1.0'}]",40,Whkg−1,None
NaxTiS2,"[{'Na': 'x', 'Ti': '1.0', 'S': '2.0'}]",280,Wh/kg,None
NiF2 / Li,"[{'Ni': '1.0', 'F': '2.0'}, {'Li': '1.0'}]",1890,Wh/kg,None
V2O5,"[{'V': '2.0', 'O': '5.0'}]",286,Whkg−1,None
GeP3,"[{'Ge': '1.0', 'P': '3.0'}]",1040.98,Wh/kg,None
Na+ / V2O5,"[{'Na': '1.0'}, {'V': '2.0', 'O': '5.0'}]",442.5,Wh/kg,None
NiMoO4,"[{'Ni': '1.0', 'Mo': '1.0', 'O': '4.0'}]",54.5,Whkg−1,None
NanNiCo2O4 / / AC,"[{'Na': 'n', 'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",120.3,Whkg−1,None
Na0.5Co0.5Mn0.5O2,"[{'Na': '0.5', 'Co': '0.5', 'Mn': '0.5', 'O': '2.0'}]",23.75,Wh/kg,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",21.8,Whkg−1,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",43.5,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",388,Whkg−1,None
AC / / Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",55,Whkg−1,None
Ni(OH)2 / CNT-AC,"[{'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",30,Whkg−1,None
Lithium polysulfide,"[{'Li': '2.0', 'S': '8.0'}]",500,Whkg−1,None
P-Cu3N NA / CF,"[{'C': '1.0', 'F': '1.0'}]",16.9,Whkg−1,None
Ni0.85Se,"[{'Ni': '0.85', 'Se': '1.0'}]",32.2,Whkg−1,None
LiTiIV2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '1.0', 'I': '1.0', 'V': '2.0'}]",250,Wh/kg,None
MnO2 @ CNT,"[{'Mn': '1.0', 'O': '2.0'}]",2524.2576923,Wh/kg,None
Ruthenium oxide,"[{'Ru': '1.0', 'O': '2.0'}]",35.24,Whkg−1,None
Li / Li4MnsO,"[{'Li': '1.0'}, {'Li': '4.0', 'Mn': 's', 'O': '1.0'}]",411.75,Wh/kg,None
LixFePO4,"[{'Li': 'x', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",153.20511111,Wh/kg,None
Mg2FeH6,"[{'Mg': '2.0', 'Fe': '1.0', 'H': '6.0'}]",963.125,Wh/kg,None
TiO2-I,"[{'Ti': '1.0', 'O': '2.0'}]",199.262,Wh/kg,None
LiCoPO4 / C nano,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",372,Whkg−1,None
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",70,Wh/kg,None
RGO @ Co3V2O8,"[{'Co': '3.0', 'V': '2.0', 'O': '8.0'}]",3176.6,Wh/kg,None
NixCo(OH)2 / / AC,"[{'O': '2.0', 'H': '2.0', 'Ni': 'x', 'Co': '1.0'}]",21.9,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",500,Whkg−1,None
LiMn0.97Er0.03PO4 / C,"[{'Li': '1.0', 'Mn': '0.97', 'Er': '0.03', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'",335.12261111,Wh/kg,None
TiO2 @ SnOx @ C,"[{'Ti': '1.0', 'O': '2.0'}, {'Sn': '1.0', 'O': 'x'}, {'C': '1.0'}]",1887,Wh/kg,None
LiFe(1−x)MnxPO4,"[{'Li': '1.0', 'Fe': '1-x', 'Mn': 'x', 'P': '1.0', 'O': '4.0'}]",508.70555556,Wh/kg,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",45,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1,Whkg−1,None
Li2FeVyTi1−yO4,"[{'Li': '2.0', 'Fe': '1.0', 'V': 'y', 'Ti': '1-y', 'O': '4.0'}]",580,Whkg−1,None
V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'V': '2.0'}]",495.89129032,Wh/kg,None
NixCo(1−x)(OH)2,"[{'O': '2.0', 'H': '2.0', 'Ni': 'x', 'Co': '1-x'}]",20.6,Whkg−1,None
Co3O4 / / rGO,"[{'Co': '3.0', 'O': '4.0'}]",13.1,Whkg−1,None
NiCo2S4 / / C,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}, {'C': '1.0'}]",22.8,Whkg−1,None
LiNi0.5Co0.2Mn0.3O2,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3', 'O': '2.0'}]",475,Whkg−1,None
NiO–Ni,"[{'Ni': '1.0', 'O': '1.0'}]",849.4875,Wh/kg,None
VOSO4,"[{'V': '1.0', 'O': '5.0', 'S': '1.0'}]",58.4,Whkg−1,None
ZnFe2O4 / / Ni(OH)2,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'O': '2.0', 'H': '2.0', 'Ni': '1.0'}]",7,Whkg−1,None
Na0.7Mn0.8Mg0.2O2,"[{'Na': '0.7', 'Mn': '0.8', 'Mg': '0.2', 'O': '2.0'}]",356.72,Whkg−1,None
H2SO4,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",3.4,Whkg−1,None
MnO / Mn3O4,"[{'Mn': '1.0', 'O': '1.0'}, {'Mn': '3.0', 'O': '4.0'}]",24,Whkg−1,None
SiOx / C,"[{'Si': '1.0', 'O': 'x'}, {'C': '1.0'}]",1657.3,Wh/kg,None
Li2SiO3,"[{'Li': '2.0', 'Si': '1.0', 'O': '3.0'}]",653.76525531,Wh/kg,None
NaAlCl4,"[{'Na': '1.0', 'Al': '1.0', 'Cl': '4.0'}]",136.38,Wh/kg,None
Li1.02(Co0.9Fe0.1)0.98PO4,"[{'Co': '0.882', 'Fe': '0.098', 'Li': '1.02', 'P': '1.0', 'O': '4.0'}]",988,Wh/kg,None
CNTs @ CNFs-10,"[{'C': '1.0', 'N': '1.0', 'F': 's-10'}]",14.5,Whkg−1,None
FeCl3,"[{'Fe': '1.0', 'Cl': '3.0'}]",23.6,Whkg−1,None
AC||NiMoO4–CoMoO4·xH2O,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",18,Whkg−1,None
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",16.3,Whkg−1,None
NanNiCo2O4 / / AC,"[{'Na': 'n', 'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",24,Whkg−1,None
K0.6H0.4V3O8,"[{'K': '0.6', 'H': '0.4', 'V': '3.0', 'O': '8.0'}]",458.79166667,Wh/kg,None
LiMn2O4 / / MnFe2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}",5.5,Whkg−1,None
Bi2(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Bi': '2.0'}]",2299.7325,Wh/kg,None
2Si1−xVxO4,"[{'Si': '1-x', 'V': 'x', 'O': '4.0'}]",711.65,Wh/kg,None
Co0.85Se / / N-PCNs,"[{'Co': '0.85', 'Se': '1.0'}]",21.1,Whkg−1,None
PI-LCO,"[{'P': '1.0', 'I': '1.0'}]",191.85775,Wh/kg,None
Fe3O4 / graphene / / Fe3O4 / grap,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '3.0', 'O': '4.0'}]",9,Whkg−1,None
MoS2–NiO-2 / / MoS2–Fe2O3,"[{'Mo': '1.0', 'S': '2.0'}, {'Mo': '1.0', 'S': '2.0'}]",39.6,Whkg−1,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",29.33,Whkg−1,None
AC / / Ni3C,"[{'Ni': '3.0', 'C': '1.0'}]",37,Wh/kg,None
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",29.6,Whkg−1,None
CoNi2S4,"[{'Co': '1.0', 'Ni': '2.0', 'S': '4.0'}]",33.9,Whkg−1,None
Nb2O5-850,"[{'Nb': '2.0', 'O': '5.0'}]",86,Whkg−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",518,Whkg−1,None
LiFe0.5Mn1.5O4,"[{'Li': '1.0', 'Fe': '0.5', 'Mn': '1.5', 'O': '4.0'}]",500.59285714,Wh/kg,None
Li2ZnTi2.9Al0.1O8,"[{'Li': '2.0', 'Zn': '1.0', 'Ti': '2.9', 'Al': '0.1', 'O': '8.0'}]",114.928125,Wh/kg,None
LiC6–LiCoO2,"[{'Li': '1.0', 'C': '6.0'}]",430,Whkg−1,None
NiCo2S4 @ Ni3S2 / / rGO,"[{'Ni': '4.0', 'Co': '2.0', 'S': '6.0'}]",25.4,Whkg−1,None
MnO2 / graphene,"[{'Mn': '1.0', 'O': '2.0'}]",17.8,Whkg−1,None
Li0.99Na0.01VPO4F,"[{'Li': '0.99', 'Na': '0.01', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",545.71,Wh/kg,None
FeF3,"[{'Fe': '1.0', 'F': '3.0'}]",1576,Whkg−1,None
ZnCo2O4–ZnO–C / Ni,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Ni': '1.0'}]",1011.792,Wh/kg,None
SiN0.89,"[{'Si': '1.0', 'N': '0.89'}]",1594.3875,Wh/kg,None
Vanadium oxide,"[{'V': '2.0', 'O': '5.0'}]",22.8,Whkg−1,None
MnO2 / / MnO2,"[{'Mn': '1.0', 'O': '2.0'}, {'Mn': '1.0', 'O': '2.0'}]",47.4,Whkg−1,None
Mn3O4,"[{'Mn': '3.0', 'O': '4.0'}]",19.47,Whkg−1,None
Ni3S2 @ C / rGO / / AC,"[{'Ni': '3.0', 'S': '2.0', 'C': '1.0'}]",31.25,Whkg−1,None
SnO2 / C-1.0,"[{'Sn': '1.0', 'O': '2.0'}]",1063.7142857,Wh/kg,None
NiO / C / rGO,"[{'Ni': '1.0', 'O': '1.0'}, {'C': '1.0'}]",35.9,Whkg−1,None
CoO / Co3O4,"[{'Co': '1.0', 'O': '1.0'}, {'Co': '3.0', 'O': '4.0'}]",375.7875,Wh/kg,None
ZnO @ C @ NiO / / graphene,"[{'Zn': '1.0', 'O': '2.0', 'C': '1.0', 'Ni': '1.0'}]",35.7,Whkg−1,None
NHPC-800-1,"[{'N': '1.0', 'H': '1.0', 'P': '1.0', 'C': '1.0'}]",8.05,Whkg−1,None
NiCo2O4–Cu,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",23.7,Whkg−1,None
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",300,Whkg−1,None
Li1−z(MgxNi1−x)1+zO2,"[{'Mg': 'x*(z+1)', 'Ni': '-(x-1)*(z+1)', 'Li': '1-z', 'O': '2.0'}]",574,Wh/kg,None
TiO2-GL,"[{'Ti': '1.0', 'O': '2.0'}]",310,Wh/kg,None
Co(OH)2,"[{'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",10,Whkg−1,None
Hydrated ruthenium oxide,"[{'Ru': '1.0', 'O': '2.0'}]",27,Whkg−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",33,Whkg−1,None
Graphite / LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",98,Whkg−1,None
TiO2-B,"[{'Ti': '1.0', 'O': '2.0'}]",175,Whkg−1,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",550,Whkg−1,None
LiNixMnyCo1-x-yO2,"[{'Li': '1.0', 'Ni': 'x', 'Mn': 'y', 'Co': '-x-y+1', 'O': '2.0'}]",708.435,Wh/kg,None
Li3 − xFe2 − xTix(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3-x', 'Fe': '2-x', 'Ti': 'x'}, {'C': '1.0'}]",305.8,Wh/kg,None
NaN3,"[{'Na': '1.0', 'N': '3.0'}]",126,Whkg−1,None
Methanol,"[{'C': '1.0', 'H': '4.0', 'O': '1.0'}]",600,Wh/kg,None
NaV0.9Fe0.1PO4,"[{'Na': '1.0', 'V': '0.9', 'Fe': '0.1', 'P': '1.0', 'O': '4.0'}]",890.88,Wh/kg,None
Li / O2,"[{'Li': '1.0'}, {'O': '2.0'}]",3500,Whkg−1,None
NaNiPO4,"[{'Na': '1.0', 'Ni': '1.0', 'P': '1.0', 'O': '4.0'}]",26,Whkg−1,None
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",7,Wh/kg,None
Li2.5Na0.5V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '2.5', 'Na': '0.5', 'V': '2.0'}]",234.6183,Wh/kg,None
Zn / / Na3V2(PO4)2F3,"[{'Zn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '3.0', 'V': '2.0', 'F': '3.0'}]",85.8,Whkg−1,None
Ni / Co,"[{'Ni': '1.0'}, {'Co': '1.0'}]",61,Whkg−1,None
Titania / carbon-D,"[{'Ti': '1.0', 'O': '2.0'}]",1012.8,Wh/kg,None
Li2Se–Sb2Se3,"[{'Li': '2.0', 'Se': '1.0'}]",306.8,Wh/kg,None
SnO2–Co3O4,"[{'Sn': '1.0', 'O': '2.0'}]",773.83357407,Wh/kg,None
NiWO4 / / AC,"[{'Ni': '1.0', 'W': '1.0', 'O': '4.0'}]",15.1,Whkg−1,None
Li / Bi2S3,"[{'Li': '1.0'}, {'Bi': '2.0', 'S': '3.0'}]",18,Wh/kg,None
CoMoO4 / / graphene,"[{'Co': '1.0', 'Mo': '1.0', 'O': '4.0'}]",21.1,Whkg−1,None
KNCF,"[{'K': '1.0', 'N': '1.0', 'C': '1.0', 'F': '1.0'}]",222,Whkg−1,None
Li2.97Mg0.03VO4,"[{'Li': '2.97', 'Mg': '0.03', 'V': '1.0', 'O': '4.0'}]",370.25330625,Wh/kg,None
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",100,Whkg−1,None
MgH2,"[{'Mg': '1.0', 'H': '2.0'}]",545.79,Wh/kg,None
Iron fluorophosphates,"[{'P': '3.0', 'O': '9.0', 'F': '3.0', 'Fe': '2.0'}]",388.3,Wh/kg,None
Zn0.25V2O5·nH2O,"[{'Zn': '0.25', 'V': '2.0', 'O': '5.0'}]",302,Whkg−1,None
LiFePO4 / C nano,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",463.2,Whkg−1,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",42.3,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",580,Whkg−1,None
"C / 5, C / 2, 1 C, 3 C, and 5 C","[{'C': '1.0'}, {'C': '1.0'}]",110,Whkg−1,None
Cadmium oxide,"[{'Cd': '1.0', 'O': '1.0'}]",275.41714286,Wh/kg,None
NiCo2S4 @ Ni(OH)2 / / AC,"[{'O': '2.0', 'H': '2.0', 'Ni': '2.0', 'Co': '2.0', 'S': '4.0'}]",17.7,Wh/kg,None
Polyvinylpyrrolidone,"[{'C': '6.0', 'H': '9.0', 'N': '1.0', 'O': '1.0'}]",28.5,Whkg−1,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",560,Whkg−1,None
CoLixFe1-xO4,"[{'Co': '1.0', 'Li': 'x', 'Fe': '1-x', 'O': '4.0'}]",2958,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",4.8,Wh/kg,None
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",1519,Whkg−1,Cath
Li1+xMn2O4,"[{'Li': 'x+1', 'Mn': '2.0', 'O': '4.0'}]",371.21212121,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",701,Whkg−1,None
CNT / Li4Ti5O12 / C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",150.93333333,Wh/kg,None
Carbon / / MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",10.5,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",684,Wh/kg,None
NC-EEG,"[{'N': '1.0', 'C': '1.0'}]",43,Whkg−1,None
Sn3O4 / graphene,"[{'Sn': '3.0', 'O': '4.0'}]",394.0125,Wh/kg,None
Fe3BO5,"[{'Fe': '3.0', 'B': '1.0', 'O': '5.0'}]",1046.3468571,Wh/kg,None
Li2Mo4O13,"[{'Li': '2.0', 'Mo': '4.0', 'O': '13.0'}]",1345.5,Wh/kg,None
Pb3Nb4O13,"[{'Pb': '3.0', 'Nb': '4.0', 'O': '13.0'}]",427.5,Wh/kg,None
TiS2 / Na3PS4 nano-powders,"[{'Ti': '1.0', 'S': '2.0'}]",144,Wh/kg,None
Ni / Co,"[{'Ni': '1.0'}, {'Co': '1.0'}]",46,Whkg−1,None
V2O5 / graphene,"[{'V': '2.0', 'O': '5.0'}]",597,Whkg−1,None
SiCF,"[{'Si': '1.0', 'C': '1.0', 'F': '1.0'}]",41.308,Whkg−1,None
CuHCF,"[{'Cu': '1.0', 'H': '1.0', 'C': '1.0', 'F': '1.0'}]",9.4450824,Wh/kg,None
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",25,Whkg−1,None
ZnFe2O4 / graphene,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",365.21311538,Wh/kg,None
CC-CF @ Fe3O4 / / CC-CF @ NiO,"[{'C': '2.0'}, {'C': '2.0'}]",85.8,Whkg−1,None
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",400,Wh/kg,Cath
3−xAlxO2,"[{'Al': 'x', 'O': '2.0'}]",478.075,Wh/kg,None
MnCO3,"[{'Mn': '1.0', 'C': '1.0', 'O': '3.0'}]",49.58,Wh/kg,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",701,Whkg−1,None
Lead sulphate,"[{'S': '2.0', 'O': '8.0', 'Pb': '1.0'}]",105.10328889,Wh/kg,None
FeOOH / GNS / CNTs / / MnO2 / GNS,"[{'Fe': '1.0', 'O': '2.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",30.4,Whkg−1,None
Vanadium dioxides,"[{'V': '0.0', 'O': '2.0'}]",10,Whkg−1,None
MnO2 / / p-BC / N,"[{'Mn': '1.0', 'O': '2.0'}, {'B': '1.0', 'C': '1.0'}, {'N': '1.0'}]",32.91,Whkg−1,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",1.3,Whkg−1,None
CNTs / MnO2 / / CNTs / SnO2,"[{'Mn': '1.0', 'O': '2.0'}, {'Sn': '1.0', 'O': '2.0'}]",20.3,Whkg−1,None
Na2SO4,"[{'Na': '2.0', 'S': '1.0', 'O': '4.0'}]",15,Whkg−1,None
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",120,Whkg−1,None
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",25.2,Whkg−1,None
Fe3O4 / CNF,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",2031,Wh/kg,None
MnO2,"[{'Mn': '1.0', 'O': '2.0'}]",3.3,Wh/kg,None
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",12.4,Whkg−1,None
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",398.5,Whkg−1,None
Carbon / polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",5,Whkg−1,None
Vanadium / sulphate,"[{'V': '1.0'}, {'S': '1.0', 'O': '4.0'}]",25,Whkg−1,None
Graphite / LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",105,Wh/kg,None
Co3S4 @ Co(OH)2,"[{'Co': '3.0', 'S': '4.0'}, {'O': '2.0', 'H': '2.0', 'Co': '1.0'}]",20.9,Whkg−1,None
Sulfuric acid,"[{'H': '2.0', 'S': '1.0', 'O': '4.0'}]",2046,Wh/kg,None
LiMn1.5Ni0.5−xCoxO4,"[{'Li': '1.0', 'Mn': '1.5', 'Ni': '0.5-x', 'Co': 'x', 'O': '4.0'}]",338.13333333,Wh/kg,None
0.3Li2MnO3–0.7LiMn1.5Ni0.5O4,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3.0'}]",1171.3952381,Wh/kg,None
LiB,"[{'Li': '1.0', 'B': '1.0'}]",114.97833333,Wh/kg,None
Zn4Sb3,"[{'Zn': '4.0', 'Sb': '3.0'}]",392.77402597,Wh/kg,None
Na0.67Ni0.33Mn0.33Sn0.33O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.33', 'Sn': '0.33', 'O': '2.0'}]",210.9,Wh/kg,None
Sn / MoS2 / C,"[{'Sn': '1.0'}, {'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",2367.3272727,Wh/kg,None
NFSO,"[{'N': '1.0', 'F': '1.0', 'S': '1.0', 'O': '1.0'}]",327.85,Wh/kg,None
Ni / Co,"[{'Ni': '1.0'}, {'Co': '1.0'}]",120,Whkg−1,None
LiCo0.7Ni0.3O2,"[{'Li': '1.0', 'Co': '0.7', 'Ni': '0.3', 'O': '2.0'}]",378,Wh/kg,None
NaTi2(PO4)3 / rGO,"[{'P': '3.0', 'O': '12.0', 'Na': '1.0', 'Ti': '2.0'}]",62.714327273,Wh/kg,None
LiNixCu0.5−xMn1.5O4,"[{'Li': '1.0', 'Ni': 'x', 'Cu': '0.5-x', 'Mn': '1.5', 'O': '4.0'}]",137.175,Wh/kg,None
Bi2O3 / / AC,"[{'Bi': '2.0', 'O': '3.0'}]",15.42,Whkg−1,None
Li(Ni0.85Co0.12Mn0.03)O2,"[{'Li': '1.0', 'Ni': '0.85', 'Co': '0.12', 'Mn': '0.03', 'O': '2.0'}]",684.54142857,Wh/kg,None
K0.38Na0.5Cr0.9Ru0.1O2,"[{'K': '0.38', 'Na': '0.5', 'Cr': '0.9', 'Ru': '0.1', 'O': '2.0'}]",150.9,Wh/kg,None
CoMn,"[{'Co': '1.0', 'Mn': '1.0'}]",9.4,Wh/kg,None
Manganese hexacyanoferrate / MnO2,"[{'C': '42.0', 'N': '42.0', 'Fe': '7.0', 'Mn': '3.0'}, {'Mn': '1.0', 'O': '2.0'",74.5,Whkg−1,None
NiCo2O4 / / AC,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",27.4,Whkg−1,None
MnO2 / Carbon,"[{'Mn': '1.0', 'O': '2.0'}]",19.17,Whkg−1,None
LiNi0.5Mn0.5O1.98F0.02,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '1.98', 'F': '0.02'}]",640.596,Wh/kg,None
Li2SO4 / LiMn2O4,"[{'Li': '2.0', 'S': '1.0', 'O': '4.0'}, {'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",10,Wh/kg,None
V2O5 / / C,"[{'V': '2.0', 'O': '5.0'}, {'C': '1.0'}]",28.25,Whkg−1,None
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",684,Whkg−1,None
Li1.05Mn1.95O3.95,"[{'Li': '1.05', 'Mn': '1.95', 'O': '3.95'}]",2.88,Wh/kg,None
PVdF,"[{'P': '1.0', 'V': 'd', 'F': '1.0'}]",2360,Wh/kg,None
Nickel sulfides,"[{'Ni': '2.0', 'S': '3.0'}]",45.5,Whkg−1,None
Lix(Ti0.1Mn0.9)2O4,"[{'Ti': '0.2', 'Mn': '1.8', 'Li': 'x', 'O': '4.0'}]",416.58,Whkg−1,None
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",57,Wh/kg,None
Li / / Ni0.5TiOPO4 / C,"[{'Li': '1.0'}, {'Ni': '0.5', 'Ti': '1.0', 'O': '5.0', 'P': '1.0'}, {'C': '1.0'",453.04,Wh/kg,None
NaNiCl2,"[{'Na': '1.0', 'Ni': '1.0', 'Cl': '2.0'}]",30,Wh/kg,None
Graphite / LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",125,Wh/kg,None
NaClO4,"[{'Na': '1.0', 'Cl': '1.0', 'O': '4.0'}]",168,Whkg−1,None
Li2FeSiO4 / CNTs / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",456.78875,Wh/kg,None
Cu2O-3,"[{'Cu': '2.0', 'O': '1.0'}]",238.17045455,Wh/kg,None
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",700,Whkg−1,None
CuCo2O4 @ CuCo2O4 / / AC,"[{'Cu': '2.0', 'Co': '4.0', 'O': '8.0'}]",18,Whkg−1,None
NiCoP @ NiCoP,"[{'Ni': '1.0', 'Co': '1.0', 'P': '1.0'}, {'Ni': '1.0', 'Co': '1.0', 'P': '1.0'}",34.8,Whkg−1,None
NiAl,"[{'Ni': '1.0', 'Al': '1.0'}]",19,Whkg−1,None
MnFe2O4 / graphene / polyaniline,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",17,Whkg−1,None
TFSI / FSI,"[{'F': '1.0', 'S': '1.0', 'I': '1.0'}]",249.73,Wh/kg,None
NiCo2S4,"[{'Ni': '1.0', 'Co': '2.0', 'S': '4.0'}]",45.5,Whkg−1,None
W0.4Mo0.6O3,"[{'W': '0.4', 'Mo': '0.6', 'O': '3.0'}]",20.2,Whkg−1,None
MnCO3,"[{'Mn': '1.0', 'C': '1.0', 'O': '3.0'}]",120,Whkg−1,None
V2O5 oxide,"[{'V': '2.0', 'O': '5.0'}]",386.1,Wh/kg,None
Li / LiFeO2,"[{'Li': '1.0'}, {'Li': '1.0', 'Fe': '1.0', 'O': '2.0'}]",526.82544643,Wh/kg,None
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",14,Whkg−1,None
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",428,Whkg−1,None
LiCr0.5Mn1.5O4,"[{'Li': '1.0', 'Cr': '0.5', 'Mn': '1.5', 'O': '4.0'}]",301.95,Wh/kg,None
Ni @ Ni1.4Co1.6S2 / / AC,"[{'Ni': '2.4', 'Co': '1.6', 'S': '2.0'}]",22.9,Whkg−1,None
Li2MnO3−xFx,"[{'Li': '2.0', 'Mn': '1.0', 'O': '3-x', 'F': 'x'}]",934,Whkg−1,None
Sn2+ / Sn,"[{'Sn': '2.0'}, {'Sn': '1.0'}]",70,Whkg−1,None
HBSC,"[{'H': '1.0', 'B': '1.0', 'S': '1.0', 'C': '1.0'}]",44.5,Whkg−1,None
Ammonia,"[{'N': '1.0', 'H': '3.0'}]",483,Wh/kg,None
FeSx,"[{'Fe': '1.0', 'S': 'x'}]",400,Whkg−1,None
