Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
LiMnBO3 / C,"[{'Li': '1.0', 'Mn': '1.0', 'B': '1.0', 'O': '3.0'}, {'C': '1.0'}]",-0.08733825782100774,Cathode,-0.5623637502607278,1.3856766204521251,0.21055891654958594,-0.2602739121265932
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",-0.08722838917863317,Anode,1.057332088647077,-1.1190474777362147,0.966867425633888,0.03272533789673866
SnO,"[{'Sn': '1.0', 'O': '1.0'}]",-0.0867437266997711,Anode,0.8488563866094387,-0.990077944225162,0.21055891654958594,0.09885120114474352
NiS2 / C,"[{'Ni': '1.0', 'S': '2.0'}, {'C': '1.0'}]",-0.08670976193129508,Cathode,-0.24965019720427045,-0.5828057331376271,0.21055891654958594,0.1628691561191992
NaMnF3,"[{'Na': '1.0', 'Mn': '1.0', 'F': '3.0'}]",-0.08668081804163726,Cathode,-0.5142539728674267,0.9376771882558366,0.21055891654958594,-0.23216846847927117
Li3VO4 / CâNi,"[{'Li': '3.0', 'V': '1.0', 'O': '4.0'}]",-0.0864340566150137,Anode,-0.23361360473983672,0.36749609273328776,0.21055891654958594,0.07933353194521435
NaFeF3,"[{'Na': '1.0', 'Fe': '1.0', 'F': '3.0'}]",-0.08641293938939601,Cathode,-0.6746198975117638,0.4353747945812103,0.21055891654958594,-0.29150218284583984
KVPF,"[{'K': '1.0', 'V': '1.0', 'P': '1.0', 'F': '1.0'}]",-0.08517765552721403,Cathode,-0.6200954831326891,0.6390109001249776,0.21055891654958594,-0.45888571390100197
Sodium titanate,"[{'Na': '2.0', 'Ti': '1.0', 'O': '3.0'}]",-0.08463643432519408,Anode,-0.5142539728674267,0.028102583493675323,0.21055891654958594,-0.38909052884348566
SeS2,"[{'Se': '1.0', 'S': '2.0'}]",-0.08426813809658895,Cathode,-0.12135745748880077,-1.3294714534647745,0.21055891654958594,-0.5276659801601428
MoO3,"[{'Mo': '1.0', 'O': '3.0'}]",-0.08401532208080228,Anode,-0.7195223564121781,-0.277351574821976,-1.5121437985868798,-0.6466456916004726
LiNbO3,"[{'Li': '1.0', 'Nb': '1.0', 'O': '3.0'}]",-0.0828646547939975,Anode,-0.6569796458008866,0.8426470056687453,0.2273657723070151,-0.5056500493030739
Co @ PNCS-2,"[{'Co': '1.0'}, {'P': '1.0', 'N': '1.0', 'C': '1.0', 'S': '1.0'}]",-0.08282271568857495,Cathode,6.2243221806876186,-1.5534711695629186,0.21055891654958594,-0.10425747161323679
V2O3 / rGO,"[{'V': '2.0', 'O': '3.0'}]",-0.08226303537325282,Anode,1.4794152023109723,-1.6009862608564644,1.0509017044210325,-0.5730874999212869
Ni / PCNFO-S,"[{'Ni': '1.0'}, {'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0', 'O': '1.0'}]",-0.08202616803135922,Cathode,0.3276671315153431,-1.5602590397477107,0.966867425633888,-0.5975392358944571
SnO2 / MXene,"[{'Sn': '1.0', 'O': '2.0'}]",-0.08201848904022552,Anode,0.42549034554838877,-1.125835347921007,-0.3860844628391407,-0.22217542184911218
SnS,"[{'Sn': '1.0', 'S': '1.0'}]",-0.08200017759982975,Anode,-0.05079645064529244,-0.8882598914532783,-1.6381952167675966,-0.28771575502113117
FePO4 / graphene,"[{'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.08198688703825217,Cathode,-0.5751930242322748,-0.990077944225162,0.21055891654958594,-0.5694337922471352
NIB,"[{'N': '1.0', 'I': '1.0', 'B': '1.0'}]",-0.0817204851150751,Anode,-0.546327157796294,1.3856766204521251,0.21055891654958594,-0.22514210756744066
CaMnO3 / C,"[{'Ca': '1.0', 'Mn': '1.0', 'O': '3.0'}, {'C': '1.0'}]",-0.08074377651203007,Cathode,5.4513584239019135,-0.4131089785178208,0.21055891654958594,4.90761453852474
Co0.85Se / NC-X,"[{'Co': '0.85', 'Se': '1.0'}, {'N': '1.0', 'C': '1.0'}]",-0.08072663168759502,Anode,0.49059891095398966,0.36749609273328776,-1.6768509850096827,1.137035061206099
LiMnPO4,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.08020506574941921,Cathode,-0.5944369351895952,1.0462831112125126,0.21055891654958594,-0.13770294955354997
LiMn0.8Fe0.2PO4,"[{'Li': '1.0', 'Mn': '0.8', 'Fe': '0.2', 'P': '1.0', 'O': '4.0'}]",-0.08015149001897097,Cathode,-0.5174612913603134,-0.4470483294417821,0.21055891654958594,-0.4738752838462404
LiTi0.08Fe0.92PO4,"[{'Li': '1.0', 'Ti': '0.08', 'Fe': '0.92', 'P': '1.0', 'O': '4.0'}]",-0.08012568860876171,Cathode,-0.49821738040299296,-0.31129092574593714,0.21055891654958594,-0.4320294010824498
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.07993718709717797,Cathode,-0.6638753805605931,-1.533107559008542,-0.26843647253713887,-0.3695728596439565
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",-0.07990233629126345,Anode,1.6506860098311242,0.36749609273328776,-1.8062637743418861,2.831324889078827
PI-3,"[{'P': '1.0', 'I': '1.0'}]",-0.0799020409454506,Cathode,0.08230726680950735,1.3177979186042028,0.21055891654958594,1.1112717378627206
MoP2,"[{'Mo': '1.0', 'P': '2.0'}]",-0.07989495264594257,Anode,1.092612592068831,-1.6009862608564644,0.21055891654958594,-0.5919181471649927
VPO4 @ C / graphene,"[{'V': '1.0', 'P': '1.0', 'O': '4.0', 'C': '1.0'}]",-0.07988771667352812,Anode,0.968489366394114,0.36749609273328776,0.21055891654958594,1.834986911781262
LiFe0.4Mn0.4Co0.2PO4 / C-based,"[{'Li': '1.0', 'Fe': '0.4', 'Mn': '0.4', 'Co': '0.2', 'P': '1.0', 'O': '4.0'}]",-0.07986193298406762,Cathode,-0.4929253048897298,1.7250701296917375,0.21055891654958594,-0.044408490779800566
KMnO4,"[{'K': '1.0', 'Mn': '1.0', 'O': '4.0'}]",-0.07985537630702269,Cathode,-0.36431183332497147,0.23173868903744266,0.21055891654958594,-0.3274146941729735
Li2.1Ru0.9Co0.1O3,"[{'Li': '2.1', 'Ru': '0.9', 'Co': '0.1', 'O': '3.0'}]",-0.07944328029437416,Cathode,-0.35388804822308956,0.7747683038208227,0.21055891654958594,0.020780524346626847
Fe2O3-NA-1.5,"[{'Fe': '2.0', 'O': '3.0'}]",-0.07936657898678093,Anode,-0.19352212357875245,-1.125835347921007,-1.049955265257584,-0.46325767180169647
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",-0.0793441327050055,Cathode,0.5329355150600946,0.2996173908853652,0.6643440220001676,1.1361762837613194
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",-0.07925346154046517,Cathode,-0.028345221195085243,-1.3634108043887356,1.0509017044210325,-0.5140036117204724
LiNi0.5Co0.5PO4,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}]",-0.07906060072468397,Cathode,-0.6746198975117638,1.5893127259958924,0.21055891654958594,-0.49448594252094313
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.07902515922714379,Cathode,-0.5944369351895952,1.7250701296917375,0.21055891654958594,-0.29150218284583984
CNT @ Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",-0.07900861986162504,Cathode,-0.6473576903222265,-0.175533522050092,0.21055891654958594,-0.25246684444678147
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",-0.07874074120938378,Cathode,-0.6040588906682555,1.1820405149083577,0.21055891654958594,-0.37363253483745856
V2O3 / C,"[{'V': '2.0', 'O': '3.0'}, {'C': '1.0'}]",-0.07871563681529282,Anode,0.9154082453368386,0.36749609273328776,0.21055891654958594,1.7574627297207321
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.07847109048226553,Anode,0.9001734824956266,-1.0579566460730845,0.8828331468467433,-0.6678028450127622
Nickel oxide,"[{'Ni': '2.0', 'O': '3.0'}]",-0.07768428923687334,Anode,1.0269908557043683,-0.6506844349855496,0.21055891654958594,0.6192859468163487
Cobalt oxide,"[{'Co': '2.0', 'O': '3.0'}]",-0.07754252324671258,Anode,0.9065881194814001,0.19779933811348155,0.21055891654958594,1.5423780151419206
Ti3C2 / S @ PDA,"[{'Ti': '3.0', 'C': '2.0'}]",-0.07702271461612317,Cathode,-0.49821738040299296,-0.24341222389801456,0.21055891654958594,-0.4195380927947512
C6O6 @ graphene,"[{'C': '6.0', 'O': '6.0'}]",-0.0768936484959143,Cathode,-0.5062356766352099,-0.6506844349855496,0.21055891654958594,-0.5003412432808019
PIB,"[{'P': '1.0', 'I': '1.0', 'B': '1.0'}]",-0.07670935270870534,Anode,-0.35388804822308956,-1.1937140497689296,0.21055891654958594,-0.545231882439719
LiVOPO4,"[{'Li': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",-0.07666017763086833,Cathode,-0.610954625427962,-1.2208655305080984,0.21055891654958594,-0.6356361647584021
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07665766719145921,Cathode,-0.5344600793726132,1.3856766204521251,0.21055891654958594,-0.19914457219366774
LiMn0.6Fe0.4PO4 / C,"[{'Li': '1.0', 'Mn': '0.6', 'Fe': '0.4', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07655051573056272,Cathode,-0.5399125208105205,1.1005860726908507,0.21055891654958594,-0.2550275626457597
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07638978853921798,Cathode,-0.5046320173887664,0.5711321982770551,0.21055891654958594,-0.27994772267971857
SIB,"[{'S': '1.0', 'I': '1.0', 'B': '1.0'}]",-0.07638860715596664,Anode,-0.5784003427251615,1.0462831112125126,0.21055891654958594,-0.3383445889247098
MnO2 @ C @ MnO,"[{'Mn': '1.0', 'O': '2.0'}, {'C': '1.0'}, {'Mn': '1.0', 'O': '1.0'}]",-0.07635493773330344,Anode,0.02056638582143757,0.36749609273328776,-0.9323072749555811,0.4505596001202591
LiVPO4F,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.07577443553817646,Cathode,-0.5317338586536594,1.114161813060435,0.21055891654958594,-0.23661068998908405
MoS2 / C,"[{'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",-0.07570606298250517,Anode,-0.012629360579940189,0.36749609273328776,0.966867425633888,0.4020777098286287
LiNi0.5Co0.5PO4 / C,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07551320216672398,Cathode,-0.6361320755971228,1.5282218943327623,0.21055891654958594,-0.4097480299242673
CNT @ Li2MnSiO4 @ C,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07546122130366505,Cathode,-0.485388106431446,-0.1348063009413388,0.21055891654958594,-0.3854368211693338
Li2FeSiO4 / C,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.07519334265142379,Cathode,-0.5206686098532002,0.5032534964291329,0.21055891654958594,-0.317109364835622
Copper oxide,"[{'Cu': '2.0', 'O': '3.0'}]",-0.0748176627774978,Anode,0.5281245373207645,-0.990077944225162,0.21055891654958594,-0.05729015245148982
Li1.09Mn1.91O4,"[{'Li': '1.09', 'Mn': '1.91', 'O': '4.0'}]",-0.07440323943984412,Cathode,-0.6088698684075855,1.24991921675628,0.21055891654958594,-0.3763650085253926
LiFeSO4F,"[{'Li': '1.0', 'Fe': '1.0', 'S': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.07400546179220181,Cathode,-0.5126503136209832,0.7747683038208227,0.21055891654958594,-0.25746336776186096
VS4 @ rGO,"[{'V': '1.0', 'S': '4.0'}]",-0.07360896003847096,Cathode,-0.4661441954741255,-0.43347258907219754,0.21055891654958594,-0.42609602964579296
FeS @ TiO2 @ C,"[{'Fe': '1.0', 'S': '1.0'}, {'Ti': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.07343190022367645,Anode,-0.13899770919967785,0.36749609273328776,0.21055891654958594,0.21751862987788084
LiNiVO4,"[{'Li': '1.0', 'Ni': '1.0', 'V': '1.0', 'O': '4.0'}]",-0.07319872470444327,Cathode,-0.6858455122368674,1.5893127259958924,0.21055891654958594,-0.5207176899251104
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",-0.07312739869064365,Cathode,-0.5527417947820675,0.36749609273328776,0.7315714450298831,-0.3719149799479
LiFe0.2Mn1.8O4,"[{'Li': '1.0', 'Fe': '0.2', 'Mn': '1.8', 'O': '4.0'}]",-0.0730738229601954,Cathode,-0.6906564899761974,1.5893127259958924,0.21055891654958594,-0.5319598673840391
LiMn1.99Nd0.01O4,"[{'Li': '1.0', 'Mn': '1.99', 'Nd': '0.01', 'O': '4.0'}]",-0.07286364897286583,Cathode,-0.51585763211387,1.24991921675628,0.21055891654958594,-0.18165674059088974
LiCr0.2Ni0.4Mn1.4O4,"[{'Li': '1.0', 'Cr': '0.2', 'Ni': '0.4', 'Mn': '1.4', 'O': '4.0'}]",-0.07285757075603769,Cathode,-0.5214704394764218,1.0462831112125126,0.21055891654958594,-0.22748422787138414
V2O5-YS,"[{'V': '2.0', 'O': '5.0'}]",-0.07281256005416166,Cathode,-0.28124228435920484,-0.6506844349855496,-0.3776810349604267,-0.21343150604772315
LiNi0.4Mn1.6O4,"[{'Li': '1.0', 'Ni': '0.4', 'Mn': '1.6', 'O': '4.0'}]",-0.07268378927976564,Cathode,-0.5206686098532002,1.7250701296917375,0.21055891654958594,-0.11193962621017149
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",-0.07257288692704612,Cathode,-0.5367052023176339,1.7250701296917375,1.04922101884529,-0.29150218284583984
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",-0.07253139084034282,Anode,0.0033751586995645908,-1.261592751616852,0.8828331468467433,-0.39947392885763516
LiVPO4F / C,"[{'Li': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",-0.07222703698021646,Cathode,-0.5832113204644916,1.3856766204521251,0.21055891654958594,-0.30594525805349143
LiMn1.4Ni0.55Mo0.05O4,"[{'Li': '1.0', 'Mn': '1.4', 'Ni': '0.55', 'Mo': '0.05', 'O': '4.0'}]",-0.07191179962688712,Cathode,-0.6449522014525614,1.5214340241479702,0.21055891654958594,-0.4305070228848866
LiCo1.09Mn0.91O4,"[{'Li': '1.0', 'Co': '1.09', 'Mn': '0.91', 'O': '4.0'}]",-0.07184130058136344,Cathode,-0.5444027667005621,0.5032534964291329,0.21055891654958594,-0.35408363736721016
SnSe0.5S0.5 / C,"[{'Sn': '1.0', 'Se': '0.5', 'S': '0.5'}, {'C': '1.0'}]",-0.07152529532892073,Anode,-0.054003769138179177,0.36749609273328776,-1.4701266591933073,0.34165100598688636
Fe0.5TiOPO4,"[{'Fe': '0.5', 'Ti': '1.0', 'O': '5.0', 'P': '1.0'}]",-0.07137112481462092,Anode,-0.4340710105452581,1.0462831112125126,0.21055891654958594,-0.05729015245148982
Li2CoPO4F,"[{'Li': '2.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}]",-0.07136447953383213,Cathode,-0.5367052023176339,-0.31129092574593714,0.21055891654958594,-0.46950332594554584
CoSn @ C,"[{'Co': '1.0', 'Sn': '1.0'}, {'C': '1.0'}]",-0.07051595101355745,Anode,-0.3838764761315806,-1.533107559008542,0.21055891654958594,-0.6457400717496145
Li3FeF6 / CNTs,"[{'Li': '3.0', 'Fe': '1.0', 'F': '6.0'}]",-0.0702209005465354,Cathode,-0.6265101201184626,0.2996173908853652,0.21055891654958594,-0.5007315966647925
RuO2 / Ni,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0'}]",-0.06989365738591433,Cathode,1.9313263779587142,0.09598128534159787,0.21055891654958594,2.7181224077215576
Fe1.5(PO4)(OH),"[{'P': '1.0', 'O': '5.0', 'H': '1.0', 'Fe': '1.5'}]",-0.06871714734048649,Cathode,-0.5383088615640772,1.1820405149083577,0.21055891654958594,-0.23919482939110165
Pd / PNCNF-2,"[{'Pd': '1.0'}, {'P': '1.0', 'N': '2.0', 'C': '1.0', 'F': '1.0'}]",-0.06851852728135502,Cathode,2.333844848816,1.141313293799604,0.21055891654958594,5.5432191466089265
SnSe,"[{'Sn': '1.0', 'Se': '1.0'}]",-0.0681452101739317,Anode,-0.32021120404777875,-0.990077944225162,0.21055891654958594,-0.470284032713527
K2FeO4,"[{'K': '2.0', 'Fe': '1.0', 'O': '4.0'}]",-0.06804006706456249,Cathode,-0.4825015197878479,-1.295532102540813,0.21055891654958594,-0.608945361774662
NaVPO4F / C,"[{'Na': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",-0.0674867366842163,Cathode,-0.6265101201184626,-0.990077944225162,0.21055891654958594,-0.6193990253979298
MgFe2O4,"[{'Mg': '1.0', 'Fe': '2.0', 'O': '4.0'}]",-0.06746296134628309,Anode,0.4110574123303984,-1.397350155312697,0.21055891654958594,-0.4548260387074998
Mo2C,"[{'Mo': '2.0', 'C': '1.0'}]",-0.06630520575997027,Anode,-0.5062356766352099,0.7068896019729002,0.21055891654958594,-0.25832214520664026
Cu2Se,"[{'Cu': '2.0', 'Se': '1.0'}]",-0.06566962157074957,Cathode,-0.5623637502607278,-1.533107559008542,0.21055891654958594,-0.6631186044048751
Li2S6,"[{'Li': '2.0', 'S': '6.0'}]",-0.06561734536187779,Cathode,0.22471220789367863,-1.5398954291933342,0.21055891654958594,-0.06275509982735798
Na1.5VPO4.8F0.7,"[{'Na': '1.5', 'V': '1.0', 'P': '1.0', 'O': '4.8', 'F': '0.7'}]",-0.06554223892167388,Cathode,0.7622587873014967,0.5711321982770551,0.21055891654958594,-0.4819946342332445
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",-0.06536600607515529,Anode,-0.1133391612565839,-0.7185631368334721,0.21055891654958594,-0.11506245328209616
Li3CrMnO5,"[{'Li': '3.0', 'Cr': '1.0', 'Mn': '1.0', 'O': '5.0'}]",-0.06517166853030992,Cathode,-0.4340710105452581,1.24991921675628,0.21055891654958594,-0.01044774637261982
RuO2 / NiO,"[{'Ru': '1.0', 'O': '2.0'}, {'Ni': '1.0', 'O': '1.0'}]",-0.06516841972636875,Cathode,0.04702676338775319,0.19779933811348155,0.21055891654958594,0.391616239137681
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",-0.0649253501224056,Cathode,-0.5527417947820675,0.09937522043399392,1.0509017044210325,-0.4256041843819648
SnSe / C,"[{'Sn': '1.0', 'Se': '1.0'}, {'C': '1.0'}]",-0.06459781161597171,Anode,0.44553608612893086,-0.3791696275938597,0.21055891654958594,0.4284265632479931
Na2C8H4O4,"[{'Na': '2.0', 'C': '8.0', 'H': '4.0', 'O': '4.0'}]",-0.06447849190758641,Anode,-0.3250221817871089,0.7747683038208227,0.21055891654958594,0.07137032291180641
NMC,"[{'Li': '1.0', 'Ni': '1.0', 'Mn': '1.0', 'Co': '1.0', 'O': '2.0'}]",-0.06406323569474054,Cathode,-0.5543454540285109,0.8426470056687453,0.966867425633888,-0.3207786866451336
Hexacyanoferrate,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",-0.06393003473315201,Cathode,-0.6585833050473301,-1.5826590113575254,-1.049955265257584,-0.6759065812644067
RuO2 / mTiO2,"[{'Ru': '1.0', 'O': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",-0.0636405958365738,Cathode,2.4525156330528097,1.0462831112125126,0.21055891654958594,5.563798577012911
CoSe2,"[{'Co': '1.0', 'Se': '2.0'}]",-0.06247634264237862,Anode,0.12191765019665869,0.36749609273328776,0.7147645892724539,0.5985816033294883
Li2MgSnO4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '1.0', 'O': '4.0'}]",-0.06129023385803366,Anode,0.5185025818421043,0.48967775605954833,-0.2096124773861374,1.289366565774584
Manganese oxide,"[{'Mn': '2.0', 'O': '7.0'}]",-0.061001385653081115,Cathode,-0.26087581192937404,0.028102583493675323,0.21055891654958594,-0.08071135549092483
IrO2,"[{'Ir': '1.0', 'O': '2.0'}]",-0.060307618338731946,Cathode,0.4190757085626153,-0.4470483294417821,0.6265285965459523,0.048105261225967685
Mn3O4-G,"[{'Mn': '3.0', 'O': '4.0'}]",-0.05895139036619407,Anode,0.2763500356291552,-1.3294714534647745,-1.197855595922959,-0.4308583409304781
CoSe2 @ C / CNTs,"[{'Co': '1.0', 'Se': '2.0', 'C': '1.0'}]",-0.05892894408441863,Anode,-0.12937575372101762,-0.3791696275938597,-0.6297838713218608,-0.10335185176237865
MnFe2O4,"[{'Mn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",-0.05841563306171157,Anode,-0.5944369351895952,-0.7864418386813945,0.21055891654958594,-0.5803636869988715
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",-0.05814775440947031,Anode,0.547368448278085,-1.125835347921007,-4.159223580381937,-0.17470845035585728
Tungsten oxide,"[{'W': '1.0', 'O': '3.0'}]",-0.058057378590742836,Anode,0.016557237705329145,1.3856766204521251,-1.0919724046511563,1.007984232458812
CoMn2O4,"[{'Co': '1.0', 'Mn': '2.0', 'O': '4.0'}]",-0.05777148384391864,Anode,0.37738056815508764,-1.6552892223348024,0.9248502862403156,-0.6708319872725291
5 V LiNi0.5Mn1.5O4,"[{'V': '1.0', 'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",-0.05752752820251702,Cathode,-0.5543454540285109,1.7250701296917375,0.21055891654958594,-0.27510734071823534
Fe(VI),"[{'V': '1.0', 'I': '1.0', 'Fe': '1.0'}]",-0.057511136509904685,Cathode,-0.10371720577792368,-1.533107559008542,0.21055891654958594,-0.6184621772763524
CoFe2O4,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",-0.057235726539436135,Anode,1.5175822923763245,-0.990077944225162,-4.075189301594792,0.42440592339289
FeSi6 / C,"[{'Fe': '1.0', 'Si': '6.0'}, {'C': '1.0'}]",-0.05671975740441356,Anode,2.0644300954135137,-1.397350155312697,0.21055891654958594,-0.13286256759206672
MnCo2O4,"[{'Mn': '1.0', 'Co': '2.0', 'O': '4.0'}]",-0.056591577321643216,Anode,1.5437219380933513,-1.0918959969970456,0.21055891654958594,0.269283392128872
Na3FeF6 / CNTs,"[{'Na': '3.0', 'Fe': '1.0', 'F': '6.0'}]",-0.05599999965853491,Cathode,-0.4313447898263044,-0.990077944225162,0.21055891654958594,-0.5243870117346219
GeP5 / C,"[{'Ge': '1.0', 'P': '5.0'}, {'C': '1.0'}]",-0.055790894823047804,Anode,0.5281245373207645,-1.1937140497689296,1.0509017044210325,-0.24465977676696982
SnSbâAg nano-alloy,"[{'Sn': '1.0', 'Sb': '1.0'}]",-0.05550765818853913,Anode,0.07589262982373388,-0.31129092574593714,0.21055891654958594,0.1269566447920655
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",-0.055482553794448164,Cathode,0.04702676338775319,1.3856766204521251,0.2945931953367306,-0.6737362164494191
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",-0.05541167079936779,Anode,-0.4852277405068016,-0.9968658144099543,-2.1760146010053223,-0.5519311272157654
Mn3O4 / C,"[{'Mn': '3.0', 'O': '4.0'}, {'C': '1.0'}]",-0.05540399180823407,Anode,1.074972340357954,0.36749609273328776,1.0509017044210325,1.9905036999631103
ZnFe2O4 @ C nano-whiskers,"[{'Zn': '1.0', 'Fe': '2.0', 'O': '4.0'}]",-0.05533163208408953,Anode,2.0066983625415524,0.36749609273328776,0.9164468583616016,-0.5241527997042275
Fe3O4 @ C,"[{'Fe': '3.0', 'O': '4.0'}, {'C': '1.0'}]",-0.05460035585151032,Anode,-0.6584229391226857,-0.990077944225162,0.21055891654958594,-0.634935090080755
Li2FeP2O7,"[{'Li': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",-0.05456373297071879,Cathode,-0.4019978256163907,0.7068896019729002,0.21055891654958594,-0.08071135549092483
NiFe2O4 / C,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'C': '1.0'}]",-0.05375921097655652,Anode,-0.14252575954185323,1.3856766204521251,0.21055891654958594,0.6594767312320192
ZnCo2O4 @ CNTs,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",-0.05350757634402119,Anode,0.3565329979513238,-1.5263196888237498,0.21055891654958594,-0.2168900370298797
Cu2Sb,"[{'Cu': '2.0', 'Sb': '1.0'}]",-0.053032069585356986,Anode,-0.23682092323272347,-0.9561385933012008,0.21055891654958594,-0.4170788664756105
Li2MnSnO4 / C,"[{'Li': '2.0', 'Mn': '1.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.04869550701550213,Anode,0.720563646893969,0.7068896019729002,0.21055891654958594,1.8320202260629335
NiCl2 / NiS2 @ C,"[{'Ni': '1.0', 'Cl': '2.0'}, {'Ni': '1.0', 'S': '2.0', 'C': '1.0'}]",-0.048435012008581746,Cathode,0.7623870800412121,0.21816294866785815,0.21055891654958594,1.3714831773270866
Nb2O5 / graphene,"[{'Nb': '2.0', 'O': '5.0'}]",-0.048024481328741236,Anode,-0.33207828247145965,0.36749609273328776,0.21055891654958594,-0.5937137727313495
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",-0.04743644781538696,Cathode,-0.5671747280000579,0.6865259914185236,0.4794686086684491,-0.3648964261037493
Na2FeP2O7,"[{'Na': '2.0', 'Fe': '1.0', 'P': '2.0', 'O': '7.0'}]",-0.04508313237871846,Cathode,-0.6088698684075855,0.36749609273328776,0.21055891654958594,-0.46872261917756464
In2O3,"[{'In': '2.0', 'O': '3.0'}]",-0.04453054036290437,Anode,2.89993656281051,-0.854320540529317,-2.4533277210029003,1.4532213022384715
LiV3O8,"[{'Li': '1.0', 'V': '3.0', 'O': '8.0'}]",-0.04154178840992158,Cathode,-0.4340710105452581,0.8358591354839529,1.0509017044210325,-0.6350131607575532
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",-0.04043114048075594,Anode,1.232932776132626,0.028102583493675323,0.8803121184831288,-0.5097097244965759
Na2Fe(SO4)2,"[{'S': '2.0', 'O': '8.0', 'Na': '2.0', 'Fe': '1.0'}]",-0.039716403613695474,Cathode,-0.6233028016255758,0.7747683038208227,0.21055891654958594,-0.45139092892838284
Fe3O4 / Fe / C,"[{'Fe': '3.0', 'O': '4.0'}, {'Fe': '1.0'}, {'C': '1.0'}]",-0.03810676893374527,Cathode,5.659834125939551,-0.10765482020216978,0.21055891654958594,6.50064669859031
Ti4O7 / MCO,"[{'Ti': '4.0', 'O': '7.0'}]",-0.03690353009225588,Cathode,3.2543452562744952,-0.175533522050092,0.21055891654958594,3.612031657059994
