Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent
Cu0.02Mg0.02,"[{'Cu': '0.02', 'Mg': '0.02'}]",-0.14051559859347296,Cathode,-0.8388752887049983,1.9685521626264504,0.353956388773007
LVP / HC-2,"[{'H': '1.0', 'C': '1.0'}]",-0.13631670620244324,Cathode,-0.789411292878245,2.060411664302656,0.353956388773007
HHC-20,"[{'H': '2.0', 'C': '1.0'}]",-0.13594088565133608,Anode,-0.1958433429572056,-0.05235687425008381,0.353956388773007
Silicon monoxide,"[{'Si': '0.0', 'O': '1.0'}]",-0.13520564941444782,Anode,0.3558704566488887,-0.05235687425008381,0.353956388773007
LiB,"[{'Li': '1.0', 'B': '1.0'}]",-0.13455281034203845,Cathode,-0.13496457886274002,-0.05235687425008381,0.353956388773007
Fe2F5 Â· H2O,"[{'H': '2.0', 'O': '1.0'}]",-0.1344540083122335,Cathode,-0.4931980563311109,-0.05235687425008381,-1.6629141479164669
"C @ N-C @ N,P-C","[{'C': '1.0'}, {'C': '1.0'}]",-0.1322143713573716,Cathode,-0.789411292878245,-0.6678155354806645,0.353956388773007
CCH / C-based oxygen,"[{'C': '2.0', 'H': '1.0'}]",-0.13183855080626444,Cathode,5.682762314914627,-0.05235687425008381,0.353956388773007
CN-380,"[{'C': '1.0', 'N': '1.0'}]",-0.13147018701212365,Anode,-0.8447729189766496,1.9685521626264504,-5.181232750808104
CN-480,"[{'C': '1.0', 'N': '1.0'}]",-0.13147018701212365,Anode,0.11939450736944907,1.9685521626264504,-5.181232750808104
MgH2,"[{'Mg': '1.0', 'H': '2.0'}]",-0.13135721714408252,Anode,0.22269816019224525,-1.8509659170701993,0.353956388773007
MgH2âTiF3 @ CNT,"[{'Mg': '1.0', 'H': '2.0'}]",-0.13135721714408252,Anode,0.05718402031041697,-1.8509659170701993,0.353956388773007
HN-LVP @ C,"[{'H': '1.0', 'N': '1.0'}, {'C': '1.0'}]",-0.1310943664610165,Cathode,-0.7296740056105506,2.060411664302656,0.353956388773007
HCO,"[{'H': '1.0', 'C': '1.0', 'O': '1.0'}]",-0.13035167346716184,Anode,-0.011304589295856805,-0.05235687425008381,0.353956388773007
Li2O,"[{'Li': '2.0', 'O': '1.0'}]",-0.1300306600797578,Cathode,-0.4621879358704925,2.5197091726836867,0.353956388773007
Cu-doped Li2O,"[{'Li': '2.0', 'O': '1.0'}]",-0.1300306600797578,Cathode,-0.29096641185480804,2.5197091726836867,0.353956388773007
CBC,"[{'C': '2.0', 'B': '1.0'}]",-0.12818399421702584,Anode,-0.7184494834806335,-0.05235687425008381,0.353956388773007
CCOâCNTs,"[{'C': '2.0', 'O': '1.0'}]",-0.1262493386220902,Anode,-0.8141432907916216,2.1522711659788625,0.353956388773007
Si @ C,"[{'Si': '1.0'}, {'C': '1.0'}]",-0.12622137578346615,Anode,-0.20725811122491788,-1.7976874060979995,0.69757136909788
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",-0.12622137578346615,Anode,1.982474934797891,-1.7976874060979995,0.69757136909788
CNTs / Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",-0.12622137578346615,Anode,1.2462223815304478,-1.7976874060979995,0.69757136909788
SiC,"[{'Si': '1.0', 'C': '1.0'}]",-0.12622137578346615,Anode,-0.3879919421303626,-1.7976874060979995,0.69757136909788
Si / PANi / C,"[{'Si': '1.0'}, {'C': '1.0'}]",-0.12622137578346615,Anode,1.8207657176719667,-1.7976874060979995,0.69757136909788
Si0.71Ge0.29,"[{'Si': '0.71', 'Ge': '0.29'}]",-0.12588319321314695,Anode,0.6241175109401277,-0.05235687425008381,0.353956388773007
BP-C,"[{'B': '1.0', 'P': '1.0'}]",-0.12559202549550097,Cathode,0.7744119597983395,0.2232216307785343,0.7050412599745083
BP-Al,"[{'B': '1.0', 'P': '1.0'}]",-0.12559202549550097,Cathode,0.5841658220031346,0.2232216307785343,0.7050412599745083
NCO,"[{'N': '1.0', 'C': '1.0', 'O': '1.0'}]",-0.12550515427684228,Anode,-0.47931008827206095,0.8662381425119771,0.353956388773007
NCO / N-rGO,"[{'N': '1.0', 'C': '1.0', 'O': '1.0'}]",-0.12550515427684228,Cathode,0.3786999931843133,0.8662381425119771,0.353956388773007
SiN,"[{'Si': '1.0', 'N': '1.0'}]",-0.12547719143821823,Anode,2.6007748826323067,-0.05235687425008381,0.353956388773007
CP,"[{'C': '1.0', 'P': '1.0'}]",-0.1251442472396679,Anode,-0.8426802114609023,-0.05235687425008381,0.353956388773007
CFC,"[{'C': '2.0', 'F': '1.0'}]",-0.1251311979149767,Cathode,-0.3879919421303626,-0.05235687425008381,0.353956388773007
HPC / S-600,"[{'H': '1.0', 'P': '1.0', 'C': '1.0'}]",-0.12476842668856075,Cathode,0.945633483814024,-0.05235687425008381,0.353956388773007
HPC @ S-PANi,"[{'H': '1.0', 'P': '1.0', 'C': '1.0'}]",-0.12476842668856075,Cathode,-0.03508535652025742,-0.05235687425008381,0.353956388773007
HPC,"[{'H': '1.0', 'P': '1.0', 'C': '1.0'}]",-0.12476842668856075,Cathode,2.182233379482856,-0.05235687425008381,0.353956388773007
S @ C,"[{'S': '1.0'}, {'C': '1.0'}]",-0.12473934533639174,Cathode,-0.005406959024205408,-0.015613073579601346,0.8021498413706679
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",-0.12473934533639174,Cathode,0.9266088700345035,-0.015613073579601346,0.8021498413706679
SiOâC,"[{'Si': '1.0', 'O': '1.0'}]",-0.12473449844436357,Anode,1.1225623919635646,0.8662381425119771,-2.155926945773894
SiO,"[{'Si': '1.0', 'O': '1.0'}]",-0.12473449844436357,Anode,1.1168550078297084,0.8662381425119771,-2.155926945773894
SiO-C,"[{'Si': '1.0', 'O': '1.0'}]",-0.12473449844436357,Anode,1.8778395590105281,0.8662381425119771,-2.155926945773894
NP-Si,"[{'N': '1.0', 'P': '1.0'}]",-0.12440006289442,Anode,1.3525699725579674,-0.05235687425008381,0.353956388773007
CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,-0.8607535945514468,-1.6874560040865523,-1.5060464395072861
CNFâSiO2,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,-0.05506120098875394,-1.6874560040865523,-1.5060464395072861
N-doped CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,1.5411038951130154,-1.6874560040865523,-1.5060464395072861
AgâFe2O3 / CNF,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,0.22269816019224525,-1.6874560040865523,-1.5060464395072861
CNF @ Co-CoO,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Cathode,-0.02462181894152115,-1.6874560040865523,-1.5060464395072861
CNFâGN-2,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,0.45860337105829935,-1.6874560040865523,-1.5060464395072861
CNF-Bi2O3,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.12438701356972877,Anode,-0.08169566028008263,-1.6874560040865523,-1.5060464395072861
SiO1.1,"[{'Si': '1.0', 'O': '1.1'}]",-0.12413799517083544,Anode,0.5461165944440937,-0.05235687425008381,0.353956388773007
Li2S,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.46621321657010756,1.784833159274038,-2.185806509280405
Li2S / GO,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.26074738775128625,1.784833159274038,-2.185806509280405
Li2SâCNT,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.09523324786945796,1.784833159274038,-2.185806509280405
Li2S @ C-CNT,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,-0.02462181894152115,1.784833159274038,-2.185806509280405
Li2S / GO @ C,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.26074738775128625,1.784833159274038,-2.185806509280405
Li2S / rGO,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.5767462226291217,1.784833159274038,-2.185806509280405
Li2S @ CâCNT,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.5556289013338539,1.784833159274038,-2.185806509280405
Li2S-Based,"[{'Li': '2.0', 'S': '1.0'}]",-0.12404251139788053,Cathode,0.26074738775128625,1.784833159274038,-2.185806509280405
NS-CO,"[{'N': '1.0', 'S': '1.0'}]",-0.12399516099114381,Anode,0.15801447334187557,1.9685521626264504,0.353956388773007
3Mn1 / 3O2,"[{'Mn': '0.3333', 'O': '2.0'}]",-0.12241364420767763,Cathode,-0.9359008189805528,2.5197091726836867,0.353956388773007
3Co1 / 3O2,"[{'Co': '0.3333', 'O': '2.0'}]",-0.12191719812257083,Cathode,-0.7018980694924507,-0.05235687425008381,0.353956388773007
NaAlH4,"[{'Na': '1.0', 'Al': '1.0', 'H': '4.0'}]",-0.12103594698902315,Anode,-0.3480402531933695,-0.05235687425008381,0.353956388773007
SiCN,"[{'Si': '1.0', 'C': '1.0', 'N': '1.0'}]",-0.12099903604203942,Anode,0.3558704566488887,-1.062811392688351,0.353956388773007
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",-0.12025634304818476,Anode,1.4592980558610773,-1.338389897716969,-2.335204326812958
GNS / SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",-0.12025634304818476,Anode,-0.2966737959886642,-1.338389897716969,-2.335204326812958
SiO @ C,"[{'Si': '1.0', 'O': '1.0'}, {'C': '1.0'}]",-0.12025634304818476,Anode,-0.0227193575635691,-1.338389897716969,-2.335204326812958
SiOCâSe,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",-0.12025634304818476,Cathode,-0.05315873961080189,-1.338389897716969,-2.335204326812958
SiCO,"[{'Si': '1.0', 'C': '1.0', 'O': '1.0'}]",-0.12025634304818476,Anode,0.5461165944440937,-0.9709518910121447,0.8021498413706679
SiCOâTiO2,"[{'Si': '1.0', 'C': '1.0', 'O': '1.0'}]",-0.12025634304818476,Anode,1.4783226696405978,-0.9709518910121447,0.8021498413706679
N-GP / CPN-S,"[{'C': '1.0', 'P': '1.0', 'N': '1.0'}]",-0.11992190749824118,Cathode,0.33113845873551206,-0.05235687425008381,0.353956388773007
Li2S @ C,"[{'Li': '2.0', 'S': '1.0'}, {'C': '1.0'}]",-0.11956435600170172,Cathode,0.14850216645211534,0.4988001358071528,0.353956388773007
Li2S / C-,"[{'Li': '2.0', 'S': '1.0'}, {'C': '1.0'}]",-0.11956435600170172,Cathode,0.16562431885368378,0.4988001358071528,0.353956388773007
Li2S / C,"[{'Li': '2.0', 'S': '1.0'}, {'C': '1.0'}]",-0.11956435600170172,Cathode,0.7363627322392986,0.4988001358071528,0.353956388773007
Li4.4Si,"[{'Li': '4.4', 'Si': '1.0'}]",-0.11931455464332692,Anode,7.014485279481061,-0.05235687425008381,0.353956388773007
TiC / C-S,"[{'Ti': '1.0', 'C': '1.0'}]",-0.11884589746798792,Cathode,0.5860682833810866,-0.05235687425008381,0.7050412599745083
TiC,"[{'Ti': '1.0', 'C': '1.0'}]",-0.11884589746798792,Cathode,0.6602642771212166,-0.05235687425008381,0.7050412599745083
Carbonate,"[{'C': '1.0', 'O': '3.0'}]",-0.11879742854770624,Anode,-0.6166677997601988,-0.05235687425008381,0.353956388773007
SiO2,"[{'Si': '1.0', 'O': '2.0'}]",-0.1187694657090822,Anode,0.6926061205464015,-0.05235687425008381,-2.133517273144011
Silica,"[{'Si': '1.0', 'O': '2.0'}]",-0.1187694657090822,Anode,2.762484099758231,-0.05235687425008381,-2.133517273144011
N-OMC / SiO2,"[{'Si': '1.0', 'O': '2.0'}]",-0.1187694657090822,Anode,0.5042624441291486,-0.05235687425008381,-2.133517273144011
SiO2 / N-C,"[{'Si': '1.0', 'O': '2.0'}]",-0.1187694657090822,Anode,-0.8814904235711241,-0.05235687425008381,-2.133517273144011
SiO2-2,"[{'Si': '1.0', 'O': '2.0'}]",-0.1187694657090822,Cathode,-0.30485437991385805,-0.05235687425008381,-2.133517273144011
TiN @ CNT-S,"[{'Ti': '1.0', 'N': '1.0'}]",-0.11810171312273997,Cathode,0.1865513940111563,-1.4394353495607959,0.5033542063055606
TiN,"[{'Ti': '1.0', 'N': '1.0'}]",-0.11810171312273997,Cathode,-0.6505316122877454,-1.4394353495607959,0.5033542063055606
TiN @ Sn-120,"[{'Ti': '1.0', 'N': '1.0'}]",-0.11810171312273997,Anode,0.19606370090091657,-1.4394353495607959,0.5033542063055606
Li2S / CNT / C-N / O,"[{'Li': '2.0', 'S': '1.0'}, {'O': '1.0'}]",-0.11807747866259913,Cathode,0.12186770716078664,-1.8160593064332406,0.353956388773007
Na oxide,"[{'Na': '2.0', 'O': '1.0'}]",-0.11806256514866632,Cathode,-0.947315587248265,-0.05235687425008381,0.353956388773007
MgF2,"[{'Mg': '1.0', 'F': '2.0'}]",-0.11794251136150709,Anode,-0.9663402010277855,-0.05235687425008381,0.353956388773007
P(S-DVB),"[{'S': '1.0', 'P': '1.0'}]",-0.11766922121868807,Cathode,0.5461165944440937,-0.05235687425008381,0.353956388773007
Metal oxide / sulfide / phosphide,"[{'S': '1.0'}, {'P': '1.0'}]",-0.11766922121868807,Anode,-0.5002371634295335,-0.05235687425008381,0.353956388773007
TiO @ C-HS,"[{'Ti': '1.0', 'O': '1.0'}]",-0.11735902012888533,Cathode,1.1168550078297084,-0.05235687425008381,0.353956388773007
LiNi0.5Co0.2Mn0.3,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.2', 'Mn': '0.3'}]",-0.11710232127031661,Cathode,-0.595360232327136,-0.05235687425008381,0.353956388773007
SiBCN / GN-ld,"[{'Si': '1.0', 'B': '1.0', 'C': '1.0', 'N': '1.0'}]",-0.11696865890169365,Anode,-0.3156984097681847,-1.062811392688351,0.353956388773007
SiBCN / GN-sp,"[{'Si': '1.0', 'B': '1.0', 'C': '1.0', 'N': '1.0'}]",-0.11696865890169365,Anode,-0.2123947569453884,-1.062811392688351,0.353956388773007
SiBCN,"[{'Si': '1.0', 'B': '1.0', 'C': '1.0', 'N': '1.0'}]",-0.11696865890169365,Anode,-0.2814541049650478,-1.062811392688351,0.353956388773007
NFS,"[{'N': '1.0', 'F': '1.0', 'S': '1.0'}]",-0.11691198754874892,Cathode,-0.8093871373467415,2.2441306676550683,0.353956388773007
NFS / rGO,"[{'N': '1.0', 'F': '1.0', 'S': '1.0'}]",-0.11691198754874892,Cathode,-0.8617048252404228,2.2441306676550683,0.353956388773007
Polypyrrole,"[{'C': '4.0', 'H': '3.0', 'N': '1.0'}]",-0.11690825917026572,Cathode,0.9266088700345035,-1.173042794699798,0.353956388773007
LiNi1â2xCoxMnxO2,"[{'Li': '1.0', 'Ni': '1.0'}]",-0.11670021565090283,Cathode,-0.5854674331617853,-0.05235687425008381,0.353956388773007
Zn0.9Ni0.075In0.025,"[{'Zn': '0.9', 'Ni': '0.075', 'In': '0.025'}]",-0.11652070354788266,Anode,0.7363627322392986,-0.05235687425008381,0.353956388773007
ScB2,"[{'Sc': '1.0', 'B': '2.0'}]",-0.11634862955993648,Anode,-0.21486795673672607,-0.05235687425008381,0.353956388773007
Si / Sn-Ni / C / Al,"[{'Si': '1.0'}, {'C': '1.0'}, {'Al': '1.0'}]",-0.11616146496007955,Anode,-0.9054614369333199,-0.05235687425008381,0.8021498413706679
PCBN,"[{'P': '1.0', 'C': '1.0', 'B': '1.0', 'N': '1.0'}]",-0.11589153035789541,Cathode,0.47382306208191577,-0.05235687425008381,0.353956388773007
LNMO / LiPON,"[{'Li': '1.0', 'P': '1.0', 'O': '1.0', 'N': '1.0'}]",-0.11584753549179358,Cathode,-0.8276507665750812,-0.05235687425008381,0.353956388773007
Zn0.9Ni0.025In0.075,"[{'Zn': '0.9', 'Ni': '0.025', 'In': '0.075'}]",-0.1154743900522481,Anode,1.2214903836170712,-1.154670894364557,0.6527520238381143
TiB2,"[{'Ti': '1.0', 'B': '2.0'}]",-0.11526329858347521,Anode,2.829070247986553,-0.05235687425008381,0.353956388773007
3Co1 / 3Mn1 / 3O2,"[{'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",-0.11509022565108203,Cathode,-0.7719086482010862,2.335990169331274,0.353956388773007
LiPS,"[{'Li': '1.0', 'P': '1.0', 'S': '1.0'}]",-0.11508172655134306,Cathode,-0.5782380799255675,-0.05235687425008381,0.353956388773007
Mg0.2Co0.2Ni0.2Cu0.2Zn0.2O,"[{'Mg': '0.2', 'Co': '0.2', 'Ni': '0.2', 'Cu': '0.2', 'Zn': '0.2', 'O': '1.0'}]",-0.1150085011979329,Anode,-0.04364643272104164,-0.05235687425008381,0.353956388773007
Li @ Cu,"[{'Li': '1.0'}, {'Cu': '1.0'}]",-0.1148908335730029,Anode,-0.405114094531931,-1.861989057271344,0.30166715263661303
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,1.5372989723571113,-0.9709518910121447,-1.289419604085083
MnO / CNT-based,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,-0.6200922302405125,-0.9709518910121447,-1.289419604085083
MnO / carbon,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,1.8110631646444113,-0.9709518910121447,-1.289419604085083
MnO / C-100,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,2.1156472312545342,-0.9709518910121447,-1.289419604085083
MnO / N-PCNTs,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,0.35396799527093664,-0.9709518910121447,-1.289419604085083
MnO / CNT,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,0.07050124995608131,-0.9709518910121447,-1.289419604085083
MnO / NâC,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,0.16562431885368378,-0.9709518910121447,-1.289419604085083
MnO-PS,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,1.021731938932106,-0.9709518910121447,-1.289419604085083
MnO / C nano-peapod,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,0.022939715507280082,-0.9709518910121447,-1.289419604085083
MnO @ rGO,"[{'Mn': '1.0', 'O': '1.0'}]",-0.11472268370341031,Anode,0.9448724992628432,-0.9709518910121447,-1.289419604085083
Co @ C,"[{'Co': '1.0'}, {'C': '1.0'}]",-0.11472007383847206,Anode,-0.5344814682326704,-0.05235687425008381,0.353956388773007
Mn0.9Co0.1O / CNT,"[{'Mn': '0.9', 'Co': '0.1', 'O': '1.0'}]",-0.11457373498300623,Anode,-0.02462181894152115,-0.05235687425008381,0.6901014782212527
SiO2 / C / CNTs,"[{'Si': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.11429131031290338,Anode,-0.24055118533907874,-0.05235687425008381,0.353956388773007
SiO2 / C,"[{'Si': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.11429131031290338,Anode,0.7363627322392986,-0.05235687425008381,0.353956388773007
VB2,"[{'V': '1.0', 'B': '2.0'}]",-0.11411700861881348,Anode,6.748140686567774,-0.05235687425008381,-0.5424305164223148
Si / CNF,"[{'Si': '1.0'}, {'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.11391586259964452,Anode,2.829070247986553,-0.05235687425008381,0.353956388773007
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",-0.11332267758296644,Anode,1.3432479118060023,1.6011141559216255,0.8021498413706679
GNS / NiO,"[{'Ni': '1.0', 'O': '1.0'}]",-0.11332267758296644,Anode,-0.11974488783912361,1.6011141559216255,0.8021498413706679
NiO-Ni,"[{'Ni': '1.0', 'O': '1.0'}]",-0.11332267758296644,Anode,0.8866571810975105,1.6011141559216255,0.8021498413706679
NiOâMnCo2O4,"[{'Ni': '1.0', 'O': '1.0'}]",-0.11332267758296644,Anode,0.7078258115700178,1.6011141559216255,0.8021498413706679
CoO,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Anode,0.38440737731816943,-1.3200179973817276,-1.1549615683057848
CoO @ CâNi,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Anode,0.46621321657010756,-1.3200179973817276,-1.1549615683057848
CoO-N,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Cathode,-0.1387695016186441,-1.3200179973817276,-1.1549615683057848
CoO / rGO,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Cathode,0.9266088700345035,-1.3200179973817276,-1.1549615683057848
CoO-A,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Cathode,1.679983575703515,-1.3200179973817276,-1.1549615683057848
CoO / graphene,"[{'Co': '1.0', 'O': '1.0'}]",-0.11323319649936948,Anode,0.17323416436549197,-1.3200179973817276,-1.1549615683057848
Glycine,"[{'N': '1.0', 'H': '5.0', 'C': '2.0', 'O': '2.0'}]",-0.1131828633898462,Cathode,-0.7475571425632999,-0.05235687425008381,0.353956388773007
Ni0.8Co0.1Mn0.1O1.1,"[{'Ni': '0.8', 'Co': '0.1', 'Mn': '0.1', 'O': '1.1'}]",-0.11285722681312299,Anode,0.4509935255464912,-0.05235687425008381,0.353956388773007
PNP @ CNTs,"[{'P': '2.0', 'N': '1.0'}]",-0.11285178338053752,Anode,-0.7380448356735396,0.8662381425119771,0.8021498413706679
PCNF,"[{'P': '1.0', 'C': '1.0', 'N': '1.0', 'F': '1.0'}]",-0.11283873405584628,Anode,-0.5919358018468223,-0.05235687425008381,-3.3809890495408337
S / HPC,"[{'S': '1.0'}, {'H': '1.0', 'P': '1.0', 'C': '1.0'}]",-0.11281524527140209,Cathode,1.643836809522426,-0.05235687425008381,0.8021498413706679
Mg2Si,"[{'Mg': '2.0', 'Si': '1.0'}]",-0.11257588337278027,Anode,0.7192405798377302,0.8662381425119771,-2.036408691747851
CVO,"[{'C': '1.0', 'V': '1.0', 'O': '1.0'}]",-0.11173457476804481,Anode,1.0046097865305375,-0.05235687425008381,0.353956388773007
LiC6,"[{'Li': '1.0', 'C': '6.0'}]",-0.11171425510531134,Anode,-0.595360232327136,-0.5116543826311143,-1.0653228777862525
C6Li,"[{'C': '6.0', 'Li': '1.0'}]",-0.11171425510531134,Anode,-0.21486795673672607,-0.5116543826311143,-1.0653228777862525
LFS / FSO / C,"[{'F': '1.0', 'S': '1.0', 'O': '1.0'}, {'C': '1.0'}]",-0.11169113915871547,Cathode,-0.8350703659490941,-0.05235687425008381,0.353956388773007
CuO-CF,"[{'Cu': '1.0', 'O': '1.0'}]",-0.11151329550506653,Anode,-0.686297886193244,-0.6035138843073204,0.7274509326043911
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",-0.11151329550506653,Anode,-0.3860894807524105,-0.6035138843073204,0.7274509326043911
CuO @ CMK-8,"[{'Cu': '1.0', 'O': '1.0'}]",-0.11151329550506653,Anode,1.6971057281050834,-0.6035138843073204,0.7274509326043911
P-CuFe2O4 / CuO,"[{'Cu': '1.0', 'O': '1.0'}]",-0.11151329550506653,Anode,1.7762481214278885,-0.6035138843073204,0.7274509326043911
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.7494596039412519,-1.5404808014046225,0.5780531150718374
TiO2-B,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.5915553095712318,-1.5404808014046225,0.5780531150718374
TiO2âB,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.7837039087443888,-1.5404808014046225,0.5780531150718374
TiO2âSe,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Cathode,-0.675263610201122,-1.5404808014046225,0.5780531150718374
Nb-doped TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.6391168440200331,-1.5404808014046225,0.5780531150718374
TiO2 @ Co-CNT-NC,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.5420913137444786,-1.5404808014046225,0.5780531150718374
TiO2-S,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Cathode,0.8124611873573805,-1.5404808014046225,0.5780531150718374
TiO2 / C-500,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.5896528481932798,-1.5404808014046225,0.5780531150718374
Li2S6-based FâTiO2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Cathode,0.22269816019224525,-1.5404808014046225,0.5780531150718374
TiO2 / CNT,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,0.013427408617519836,-1.5404808014046225,0.5780531150718374
Titanium oxide,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.3480402531933695,-1.5404808014046225,0.5780531150718374
Boron-doped TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.6583317039373489,-1.5404808014046225,0.5780531150718374
TiO2 / graphene,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.47170024276025274,-1.5404808014046225,0.5780531150718374
TiO2 / GA-2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Cathode,0.07620863408993746,-1.5404808014046225,0.5780531150718374
TiO2 @ TIN,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.9301934348466966,-1.5404808014046225,0.5780531150718374
CNT / TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",-0.11139398739360393,Anode,-0.6524340736656974,-1.5404808014046225,0.5780531150718374
Li1.27Cr0.2Mn0.53O2,"[{'Li': '1.27', 'Cr': '0.2', 'Mn': '0.53', 'O': '2.0'}]",-0.11122131127253272,Cathode,-0.443163322090972,-0.05235687425008381,0.353956388773007
Zn0.91Co0.09O,"[{'Zn': '0.91', 'Co': '0.09', 'O': '1.0'}]",-0.1110458425959776,Anode,0.9266088700345035,-0.05235687425008381,0.353956388773007
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Anode,1.8854494045223362,-0.3858068653347119,-1.4388174216176366
ZnO / 3DOM-mC,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Anode,0.3212456595701613,-0.3858068653347119,-1.4388174216176366
ZnO / graphene / CNT,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Anode,1.8835469431443843,-0.3858068653347119,-1.4388174216176366
S-TCS / ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Cathode,0.5746535151133744,-0.3858068653347119,-1.4388174216176366
ZnOâG-10,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Anode,-0.18633103606744533,-0.3858068653347119,-1.4388174216176366
ZnO @ GN-1,"[{'Zn': '1.0', 'O': '1.0'}]",-0.11082951089124653,Anode,0.6412396633416961,-0.3858068653347119,-1.4388174216176366
VO2,"[{'V': '1.0', 'O': '2.0'}]",-0.11024769742894222,Anode,-0.5287740840988142,-1.6139684027455874,-4.053279228437325
VO2 / CNTs,"[{'V': '1.0', 'O': '2.0'}]",-0.11024769742894222,Anode,0.04691072886947595,-1.6139684027455874,-4.053279228437325
MnO / C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",-0.11024452830723151,Anode,0.5004575213732445,-1.430249399393175,-1.4985765486306577
MnO @ C,"[{'Mn': '1.0', 'O': '1.0'}, {'C': '1.0'}]",-0.11024452830723151,Anode,0.7972414963337642,-1.430249399393175,-1.4985765486306577
