Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.10158284638995747,Cathode,-0.7750553074346569,-2.4273062860281835,-0.43659524400491034,-0.5518349445790088
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",-0.1015340941663043,Anode,1.7844253488665716,0.5495082604239022,-2.3673915099728,4.442552316250957
PI-3,"[{'P': '1.0', 'I': '1.0'}]",-0.10153368101186655,Cathode,0.050085930961353387,2.0379155336499455,0.16480031424738348,1.7587391423337424
MoP2,"[{'Mo': '1.0', 'P': '2.0'}]",-0.10152376530536082,Anode,1.167298439427905,-2.5336210912586155,0.16480031424738348,-0.8987621377215392
VPO4 @ C / graphene,"[{'V': '1.0', 'P': '1.0', 'O': '4.0', 'C': '1.0'}]",-0.10151364302163621,Anode,1.0300409026734427,0.5495082604239022,0.16480031424738348,2.8879579205750545
LiFe0.4Mn0.4Co0.2PO4 / C-based,"[{'Li': '1.0', 'Fe': '0.4', 'Mn': '0.4', 'Co': '0.2', 'P': '1.0', 'O': '4.0'}]",-0.10147757463922161,Cathode,-0.5860158575893641,2.675804365032535,0.16480031424738348,-0.04447828747274527
KMnO4,"[{'K': '1.0', 'Mn': '1.0', 'O': '4.0'}]",-0.1014684026107038,Cathode,-0.4437929319083841,0.33687864996303873,0.16480031424738348,-0.48605520992417517
LiFe3 / 4Co1 / 4PO4 / C,"[{'Li': '1.0', 'Fe': '0.75', 'Co': '0.25', 'P': '1.0', 'O': '4.0'}]",-0.1012638911640231,Cathode,-0.5741343912294818,0.01793423427174401,0.16480031424738348,0.0
Li0.99La0.01FePO4,"[{'Li': '0.99', 'La': '0.01', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.10103760647847353,Cathode,-0.6574819910674626,0.01793423427174401,0.16480031424738348,0.0
Fe1.7Mn0.3O3,"[{'Fe': '1.7', 'Mn': '0.3', 'O': '3.0'}]",-0.10089705133875478,Anode,0.8977487548454989,0.01793423427174401,0.16480031424738348,0.0
Li2.1Ru0.9Co0.1O3,"[{'Li': '2.1', 'Ru': '0.9', 'Co': '0.1', 'O': '3.0'}]",-0.1008919282237268,Cathode,-0.43226613618611015,1.1873970918064922,0.16480031424738348,0.05723667259537723
Fe2O3-NA-1.5,"[{'Fe': '2.0', 'O': '3.0'}]",-0.10078463201624603,Anode,-0.2549308173818956,-1.7894174546455939,-1.417819575890231,-0.6980121327008615
Ru / Ni,"[{'Ru': '1.0'}, {'Ni': '1.0'}]",-0.1007532322789779,Cathode,0.5483981768011963,0.4431934551934705,0.7345434746969253,1.797597911509468
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",-0.10062639386659206,Cathode,-0.07227543901355465,-2.161519272952104,1.2198802410057932,-0.7771914429335318
Li5.6Fe0.4Co0.6O4,"[{'Li': '5.6', 'Fe': '0.4', 'Co': '0.6', 'O': '4.0'}]",-0.10042485713186305,Cathode,-0.5209337955882174,0.01793423427174401,0.16480031424738348,0.0
LiNi0.5Co0.5PO4,"[{'Li': '1.0', 'Ni': '0.5', 'Co': '0.5', 'P': '1.0', 'O': '4.0'}]",-0.10035660401874859,Cathode,-0.7869367737945393,2.4631747545716713,0.16480031424738348,-0.7467378620748124
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",-0.10030702548621993,Cathode,-0.698269114392432,2.675804365032535,0.16480031424738348,-0.4300206211441317
CNT @ Li2MnSiO4,"[{'Li': '2.0', 'Mn': '1.0', 'Si': '1.0', 'O': '4.0'}]",-0.10028388883770656,Cathode,-0.7567897695978227,-0.3010101814195507,0.16480031424738348,-0.369113459426693
Li2FeSiO4,"[{'Li': '2.0', 'Fe': '1.0', 'Si': '1.0', 'O': '4.0'}]",-0.09990915776267743,Cathode,-0.7089092335206848,1.8252859231890821,0.16480031424738348,-0.5581692893976226
V2O3 / C,"[{'V': '2.0', 'O': '3.0'}, {'C': '1.0'}]",-0.09987403963546965,Anode,0.9713429121492478,0.5495082604239022,0.16480031424738348,2.766996297404221
VOPO4,"[{'V': '1.0', 'O': '5.0', 'P': '1.0'}]",-0.09986598312393373,Cathode,-0.6362017528109569,0.01793423427174401,0.16480031424738348,0.0
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",-0.09953194776102188,Anode,0.9544960568628474,-1.6831026494151624,1.0088642556541112,-1.01716566010024
SnS / C,"[{'Sn': '1.0', 'S': '1.0'}, {'C': '1.0'}]",-0.09950633218588208,Anode,-0.30813141302316,0.01793423427174401,0.16480031424738348,0.0
Li2RuO3,"[{'Li': '2.0', 'Ru': '1.0', 'O': '3.0'}]",-0.09943774854921743,Cathode,-0.6874516599453749,0.01793423427174401,0.16480031424738348,0.0
Nickel oxide,"[{'Ni': '2.0', 'O': '3.0'}]",-0.09843130433888563,Anode,1.0947328269732202,-1.0452138180325723,0.16480031424738348,0.9910896389118329
Al-doped LiAl0.2Cr0.8TiO4,"[{'Li': '1.0', 'Al': '0.2', 'Cr': '0.8', 'Ti': '1.0', 'O': '4.0'}]",-0.09826058892521193,Anode,-0.6574819910674626,0.01793423427174401,0.16480031424738348,0.0
Cobalt oxide,"[{'Co': '2.0', 'O': '3.0'}]",-0.09823299020877098,Anode,0.961589469615016,0.2837212473478231,0.16480031424738348,2.4313978363411346
LiFe0.9Mg0.1PO4 / C,"[{'Li': '1.0', 'Fe': '0.9', 'Mg': '0.1', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09792353753490458,Cathode,-0.6042813954261983,0.01793423427174401,0.16480031424738348,0.0
MnO2 @ TiO2,"[{'Mn': '1.0', 'O': '2.0'}, {'Ti': '1.0', 'O': '2.0'}]",-0.09784545134617195,Anode,-0.16626315797978836,0.01793423427174401,0.16480031424738348,0.0
Se / NPCP,"[{'Se': '1.0'}, {'N': '1.0', 'P': '2.0', 'C': '1.0'}]",-0.09778926234263946,Cathode,-0.3297663219172741,0.01793423427174401,0.16480031424738348,0.0
Ti3C2 / S @ PDA,"[{'Ti': '3.0', 'C': '2.0'}]",-0.09750583839835063,Cathode,-0.5918679231099032,-0.40732498664998246,0.16480031424738348,-0.6297961115773302
C6O6 @ graphene,"[{'C': '6.0', 'O': '6.0'}]",-0.09732528990905875,Cathode,-0.600734689050114,-1.0452138180325723,0.16480031424738348,-0.7558739363324282
PIB,"[{'P': '1.0', 'I': '1.0', 'B': '1.0'}]",-0.09706748153990971,Anode,-0.43226613618611015,-1.8957322598760256,0.16480031424738348,-0.8259171723074826
LiVOPO4,"[{'Li': '1.0', 'V': '1.0', 'O': '5.0', 'P': '1.0'}]",-0.0969986913260262,Cathode,-0.716534652229266,-1.938258181968198,0.16480031424738348,-0.9669757225586018
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09699517951330541,Cathode,-0.6319457051596556,2.144230338880377,0.16480031424738348,-0.28591427652067186
Ammonium vanadate,"[{'N': '3.0', 'H': '12.0', 'V': '1.0', 'O': '4.0'}]",-0.09691440782072747,Cathode,-0.6752155229478841,0.01793423427174401,0.16480031424738348,0.0
LiMn0.7Fe0.3PO4 / C,"[{'Li': '1.0', 'Mn': '0.7', 'Fe': '0.3', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09688276019079668,Cathode,-0.6972051024796068,0.01793423427174401,0.16480031424738348,0.0
LiMn0.6Fe0.4PO4 / C,"[{'Li': '1.0', 'Mn': '0.6', 'Fe': '0.4', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",-0.09684528708329376,Cathode,-0.637975105998999,1.697708156912564,0.16480031424738348,-0.3731089692353571
