Name,Extracted_name,Value,Raw_unit,Type
SnS2âSiO2nanorod,"[{'Sn': '1.0', 'S': '2.0'}]",1.15,V,Anod
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",4.27,V,Cath
LiNi0.85Co0.15O2,"[{'Li': '1.0', 'Ni': '0.85', 'Co': '0.15', 'O': '2.0'}]",4.3,V,Cath
Li 3 V 2 ( PO 4 ) 3 / carbon,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3,V,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",3,V,Anod
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",1,V,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.3,V,Cath
Si(Mt),"[{'Si': '1.0', 'Mt': '1.0'}]",1.5,V,Anod
Sn / Na2Sn(PO4)2,"[{'Sn': '1.0'}, {'P': '2.0', 'O': '8.0', 'Na': '2.0', 'Sn': '1.0'}]",0.27,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.13,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.1,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",0.01976,mV,Cath
NaxFeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Na': 'x', 'Fe': '2.0'}]",4,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",1,VvsLi+,Anod
Li[Ni0.6Co0.2Mn0.2]O2,"[{'Li': '1.0', 'Ni': '0.6', 'Co': '0.2', 'Mn': '0.2', 'O': '2.0'}]",4.4,V,Cath
Manganese dioxide,"[{'Mn': '1.0', 'O': '2.0'}]",1.3,V,Cath
Phosphate,"[{'P': '1.0', 'O': '4.0'}]",4,V,Cath
Li2S / CNT / C-N / O,"[{'Li': '2.0', 'S': '1.0'}, {'O': '1.0'}]",2.9,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.45,Vvs.Li,Cath
MoP2,"[{'Mo': '1.0', 'P': '2.0'}]",0.1,V,Anod
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.25,VvsLi+,Cath
NaCoPO4,"[{'Na': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",4.4,V,Cath
Na-doped Li 3 V 2 ( PO 4 ) 3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",3,V,Cath
CoxNi2-xS2,"[{'Co': 'x', 'Ni': '2-x', 'S': '2.0'}]",0.5,V vs,Cath
CNF-Bi2O3,"[{'C': '1.0', 'N': '1.0', 'F': '1.0'}]",1.3,V,Anod
Sn4P3 @ C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",1,V,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.8,Vvs.Ag,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.8,V,Cath
Li 3 V 2 ( PO 4 ) 3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3,V,Cath
Lithium cobalt oxide,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.17,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.42,V,Cath
CoFe2O4 / CNT,"[{'Co': '1.0', 'Fe': '2.0', 'O': '4.0'}]",3.5,V,Cath
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",4.2,V,Cath
Nd-doped Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",3.62,V,Cath
S @ PPy / GS-62,"[{'S': '1.0', 'P': 'y+1'}]",3,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",2.2,V,Cath
Mn2O3 / CRC-20,"[{'Mn': '2.0', 'O': '3.0'}]",3,V,Anod
Li2MnSnO4 / C,"[{'Li': '2.0', 'Mn': '1.0', 'Sn': '1.0', 'O': '4.0'}, {'C': '1.0'}]",3.5,V,Anod
MnOx,"[{'Mn': '1.0', 'O': 'x'}]",2.66,V,Cath
NiCo2O4 @ Ni4.5Co4.5S8-4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Ni': '4.5', 'Co': '4.5', 'S': '8.0'}",1,V,Cath
NiCo2O4 @ MnO2-CNTs-3,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}, {'Mn': '1.0', 'O': '2.0'}]",1.19,V,Cath
SnO2,"[{'Sn': '1.0', 'O': '2.0'}]",2.5,V,Anod
NaLi0.2Ni0.2Mn0.6O2,"[{'Na': '1.0', 'Li': '0.2', 'Ni': '0.2', 'Mn': '0.6', 'O': '2.0'}]",2,V,Cath
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",4,V,Cath
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",4.8,Vvs.Li,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.1,V,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.97,V,Cath
NaMnF3,"[{'Na': '1.0', 'Mn': '1.0', 'F': '3.0'}]",4.55,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,V,Cath
Si / C,"[{'Si': '1.0'}, {'C': '1.0'}]",0.4,V,Anod
LiNi0.5Mn0.5O2,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '0.5', 'O': '2.0'}]",4.2,V,Cath
NaMnF3,"[{'Na': '1.0', 'Mn': '1.0', 'F': '3.0'}]",3.9,V,Cath
CoCu / graphene,"[{'Co': '1.0', 'Cu': '1.0'}]",4,V,Cath
SiOC,"[{'Si': '1.0', 'O': '1.0', 'C': '1.0'}]",0.18,V,Anod
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.8,V,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",0.27,mV,Cath
MnV2O6,"[{'Mn': '1.0', 'V': '2.0', 'O': '6.0'}]",0.04,V,Anod
LiTi0.08Fe0.92PO4,"[{'Li': '1.0', 'Ti': '0.08', 'Fe': '0.92', 'P': '1.0', 'O': '4.0'}]",2,V,Cath
LiNi0.5Mn1.5O4 / C,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}, {'C': '1.0'}]",4.4,V,Cath
LiMn1.4Cr0.2Ni0.4O4,"[{'Li': '1.0', 'Mn': '1.4', 'Cr': '0.2', 'Ni': '0.4', 'O': '4.0'}]",4,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.11,V,Cath
Iron oxide,"[{'Fe': '2.0', 'O': '3.0'}]",1.77,V,Anod
K1.75Mn[FeII(CN)6]0.93Â·0.16H2O,"[{'C': '5.58', 'N': '5.58', 'Fe': '0.93', 'I': '1.86', 'K': '1.75', 'Mn': '1.0'",4,V,Cath
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",2.619,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.7,V,Cath
K2FeO4,"[{'K': '2.0', 'Fe': '1.0', 'O': '4.0'}]",0.9,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.55,V,Anod
V2O5,"[{'V': '2.0', 'O': '5.0'}]",1.48,V,Cath
SiOx / Sn / C,"[{'Si': '1.0', 'O': 'x'}, {'Sn': '1.0'}, {'C': '1.0'}]",0.54,V,Anod
Na3FeF6 / CNTs,"[{'Na': '3.0', 'Fe': '1.0', 'F': '6.0'}]",1.4,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.4,Vvs.Li+,Cath
NiSx-300,"[{'Ni': '1.0', 'S': 'x-300'}]",1.2,V,Cath
Co3O4,"[{'Co': '3.0', 'O': '4.0'}]",1.22,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.5,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.78,V,Cath
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",1.08,V,Anod
Mn3O4 / C,"[{'Mn': '3.0', 'O': '4.0'}, {'C': '1.0'}]",3,Vvs.Li,Anod
TiO2,"[{'Ti': '1.0', 'O': '2.0'}]",2.27,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1,V,Anod
Sn @ ZnO @ N-C-y,"[{'Sn': '1.0'}, {'Zn': '1.0', 'O': '1.0'}]",3,Vvs.Li+,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.5,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.5,VversusL,Anod
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4,V,Cath
CoO,"[{'Co': '1.0', 'O': '1.0'}]",0.9,V,Anod
RuO2,"[{'Ru': '1.0', 'O': '2.0'}]",1.8,Vvs.Li+,Anod
SnO2âFe2O3 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",1.3,V,Anod
LixMn2O4,"[{'Li': 'x', 'Mn': '2.0', 'O': '4.0'}]",3,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath
Mn2O3,"[{'Mn': '2.0', 'O': '3.0'}]",3,V,Anod
LiFe0.95Mo0.05PO4 / C,"[{'Li': '1.0', 'Fe': '0.95', 'Mo': '0.05', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'",0.078,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",2.3,V,Cath
S0.94Se0.06,"[{'S': '0.94', 'Se': '0.06'}]",2.4,V,Cath
Li1.2Ni0.16Mn0.51Mg0.05Co0.08O2,"[{'Li': '1.2', 'Ni': '0.16', 'Mn': '0.51', 'Mg': '0.05', 'Co': '0.08', 'O': '2.",3.37,V,Cath
FeP @ C,"[{'Fe': '1.0', 'P': '1.0'}, {'C': '1.0'}]",0.65,V,Anod
NIB,"[{'N': '1.0', 'I': '1.0', 'B': '1.0'}]",4,Vvs.Na,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.6,V,Cath
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",2.85,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.6,V,Anod
Titanate,"[{'Ti': '1.0', 'O': '3.0'}]",4.7,V,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.38,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.1,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.75,V,Cath
NiFe2O4 / C,"[{'Ni': '1.0', 'Fe': '2.0', 'O': '4.0'}, {'C': '1.0'}]",4.5,V,Cath
LiCo0.7Ni0.3O2,"[{'Li': '1.0', 'Co': '0.7', 'Ni': '0.3', 'O': '2.0'}]",2.8,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1.1,V,Anod
FeFe(CN)6,"[{'C': '6.0', 'N': '6.0', 'Fe': '2.0'}]",0.8,V,Cath
MoS2,"[{'Mo': '1.0', 'S': '2.0'}]",0.44,V,Anod
Fe3O4,"[{'Fe': '3.0', 'O': '4.0'}]",1,V,Anod
SnO,"[{'Sn': '1.0', 'O': '1.0'}]",2,V,Anod
K2FeO4,"[{'K': '2.0', 'Fe': '1.0', 'O': '4.0'}]",0.5,V,Cath
NIB,"[{'N': '1.0', 'I': '1.0', 'B': '1.0'}]",1.2,V,Cath
Ti2CO2,"[{'Ti': '2.0', 'C': '1.0', 'O': '2.0'}]",2.5,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.4,V,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,Vvs.Li,Cath
CuO,"[{'Cu': '1.0', 'O': '1.0'}]",1.35,V,Anod
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",1.2,V,Anod
Cu / hydrazine,"[{'Cu': '1.0'}, {'N': '2.0', 'H': '4.0'}]",0.8,V,Anod
S / C,"[{'S': '1.0'}, {'C': '1.0'}]",2.3,V,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.7,V,Cath
LiNiO2,"[{'Li': '1.0', 'Ni': '1.0', 'O': '2.0'}]",3.6,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.2,V,Cath
ZnO,"[{'Zn': '1.0', 'O': '1.0'}]",1.116,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",1,V,Anod
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",3.18,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.78,V,Cath
Na0.67Ni0.33Mn0.57Sn0.1O2,"[{'Na': '0.67', 'Ni': '0.33', 'Mn': '0.57', 'Sn': '0.1', 'O': '2.0'}]",2,V,Cath
LiNa2V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Na': '2.0', 'V': '2.0'}]",1,V,Anod
LCO,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",2.5,V,Cath
NFS,"[{'N': '1.0', 'F': '1.0', 'S': '1.0'}]",3.88,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",3.8,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.02,mV,Cath
CeVO4,"[{'Ce': '1.0', 'V': '1.0', 'O': '4.0'}]",1.4,V,Anod
Li2Fe1âxMnxSiO4 / C,"[{'Li': '2.0', 'Fe': '1-x', 'Mn': 'x', 'Si': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4.8,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",2.5,VversusL,Cath
Na4Fe(CN)6 / NaCl,"[{'C': '6.0', 'N': '6.0', 'Na': '4.0', 'Fe': '1.0'}, {'Na': '1.0', 'Cl': '1.0'}",1.5,V,Cath
Na2V6O16Â·nH2O,"[{'Na': '2.0', 'V': '6.0', 'O': '16.0'}]",1.1,Vvs,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.3,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.7,Vvs,Cath
SnO2âC,"[{'Sn': '1.0', 'O': '2.0'}]",0.57,V,Anod
LiMn0.875Fe0.125PO4 / C,"[{'Li': '1.0', 'Mn': '0.875', 'Fe': '0.125', 'P': '1.0', 'O': '4.0'}, {'C': '1.",4.3,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",0.87,V,Cath
LiCoOj,"[{'Li': '1.0', 'Co': '1.0', 'O': 'j'}]",4.2,V,Cath
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",4.1,V,Cath
CNT / Li2S6,"[{'Li': '2.0', 'S': '6.0'}]",0.19,V,Cath
ZrO2-CC,"[{'Zr': '1.0', 'O': '2.0'}]",1.08,V,Cath
FeS2,"[{'Fe': '1.0', 'S': '2.0'}]",3,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.1,V,Cath
Li3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",4.8,V,Cath
CoO,"[{'Co': '1.0', 'O': '1.0'}]",1.5,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3,V,Cath
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",3.6,V,Anod
WSe2,"[{'W': '1.0', 'Se': '2.0'}]",1,V,Cath
Li 3 V 2 ( PO 4 ) 3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3,V,Cath
ZnSe-NC @ CoSe2-NC,"[{'Zn': '1.0', 'Se': '1.0'}, {'Co': '1.0', 'Se': '2.0'}]",0.52,V,Anod
Na1.86Fe3(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '1.86', 'Fe': '3.0'}]",2.7,V,Cath
NaVPO4F / C,"[{'Na': '1.0', 'V': '1.0', 'P': '1.0', 'O': '4.0', 'F': '1.0'}, {'C': '1.0'}]",3,V,Cath
LiC6,"[{'Li': '1.0', 'C': '6.0'}]",1,Vvs.Li,Anod
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",1,V,Anod
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",0.1,V,Anod
LiTi2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '1.0', 'Ti': '2.0'}]",0.1,Vversus,Anod
Li1+xMn2âyO4,"[{'Li': 'x+1', 'Mn': '2-y', 'O': '4.0'}]",5.3,V,Cath
NaLi0.2Mn0.8O2,"[{'Na': '1.0', 'Li': '0.2', 'Mn': '0.8', 'O': '2.0'}]",1.5,V,Cath
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",3.2,V,Anod
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",0.2,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.2,V,Cath
LiMn2O4,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",4.5,V,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",4.6,V,Cath
SiCO,"[{'Si': '1.0', 'C': '1.0', 'O': '1.0'}]",1,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V,Cath
Ferrous chloride,"[{'Fe': '1.0', 'Cl': '2.0'}]",2.59,V,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",2.04,VversusL,Anod
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.9,V,Cath
Pd / PNCNF-2,"[{'Pd': '1.0'}, {'P': '1.0', 'N': '2.0', 'C': '1.0', 'F': '1.0'}]",4.09,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.8,V,Cath
MnO,"[{'Mn': '1.0', 'O': '1.0'}]",0.2,V,Anod
LiMn1.5Ni0.5O4,"[{'Li': '1.0', 'Mn': '1.5', 'Ni': '0.5', 'O': '4.0'}]",4.7,V,Cath
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",4,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",2.6,V,Cath
NaCoPO4,"[{'Na': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",4.1,V,Cath
Cu / C,"[{'Cu': '1.0'}, {'C': '1.0'}]",0.71,V,Cath
LiFePO4 / C,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",3.368,V,Cath
NiCo2O4,"[{'Ni': '1.0', 'Co': '2.0', 'O': '4.0'}]",4.2,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",3.7,VversusL,Cath
Sb2O3,"[{'Sb': '2.0', 'O': '3.0'}]",2.5,V,Anod
Li3V2(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}]",3,Vvs.Li+,Anod
LiCoPO4,"[{'Li': '1.0', 'Co': '1.0', 'P': '1.0', 'O': '4.0'}]",4.8,V,Cath
V2O3,"[{'V': '2.0', 'O': '3.0'}]",2.2,V,Anod
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",1,V,Cath
LiMnPO4 / C,"[{'Li': '1.0', 'Mn': '1.0', 'P': '1.0', 'O': '4.0'}, {'C': '1.0'}]",2,V,Cath
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",3.6,V,Cath
Si @ mTiO2,"[{'Si': '1.0'}, {'Ti': '1.0', 'O': '2.0'}]",2.5,V,Anod
LMO / N-rGO,"[{'Li': '1.0', 'Mn': '2.0', 'O': '4.0'}]",0.16,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",0.37,mV,Cath
LFP,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.4,V,Cath
Li(Mn0.375Ni0.375Co0.25)O2,"[{'Li': '1.0', 'Mn': '0.375', 'Ni': '0.375', 'Co': '0.25', 'O': '2.0'}]",3.65,V,Cath
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",2.5,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.4,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",3.7,V,Cath
Li4Ti5O12,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}]",2.75,V,Anod
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",4.4,V,Cath
OH-S @ MnO2,"[{'O': '1.0', 'H': '1.0'}, {'Mn': '1.0', 'O': '2.0'}]",2.04,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.3,V,Cath
Li1.05Ni0.35Co0.25Mn0.4O2,"[{'Li': '1.05', 'Ni': '0.35', 'Co': '0.25', 'Mn': '0.4', 'O': '2.0'}]",4.04,V,Cath
LTO / Ag,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}, {'Ag': '1.0'}]",0.2,V,Anod
LiNi1 / 3Co1 / 3Mn1 / 3O2,"[{'Li': '1.0', 'Ni': '0.3333', 'Co': '0.3333', 'Mn': '0.3333', 'O': '2.0'}]",1.3,V,Cath
LiFePO4,"[{'Li': '1.0', 'Fe': '1.0', 'P': '1.0', 'O': '4.0'}]",3.8,Vvs.Li+,Cath
ZnCo2O4,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",0.21,V,Anod
Li(Ni0.8Co0.2)O2,"[{'Li': '1.0', 'Ni': '0.8', 'Co': '0.2', 'O': '2.0'}]",3.2,V,Cath
NiO,"[{'Ni': '1.0', 'O': '1.0'}]",2.25,V,Anod
Na0.44MnO2,"[{'Na': '0.44', 'Mn': '1.0', 'O': '2.0'}]",4,V,Cath
KS-6,"[{'K': '1.0', 'S': '1.0'}]",3.5,V,Cath
Ferricyanide,"[{'C': '6.0', 'N': '6.0', 'Fe': '1.0'}]",0.127,mV,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",1.49,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",0.92,V,Cath
CoCO3,"[{'Co': '1.0', 'C': '1.0', 'O': '3.0'}]",0.3,V,Anod
LixCo1âyNiyO2,"[{'Li': 'x', 'Co': '1-y', 'Ni': 'y', 'O': '2.0'}]",4.2,V,Cath
LiMnO2,"[{'Li': '1.0', 'Mn': '1.0', 'O': '2.0'}]",3,V,Cath
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",3.8,V,Anod
NaI / Ni,"[{'Na': '1.0', 'I': '1.0'}, {'Ni': '1.0'}]",2.481,V,Cath
SnO2 @ C,"[{'Sn': '1.0', 'O': '2.0'}, {'C': '1.0'}]",0.5,V,Anod
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",2.8,V,Anod
NVP / C,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}, {'C': '1.0'}]",3.27,V,Cath
Pt / C,"[{'Pt': '1.0'}, {'C': '1.0'}]",1.45,V,Cath
SnS2,"[{'Sn': '1.0', 'S': '2.0'}]",1.15,V,Anod
BPI,"[{'B': '1.0', 'P': '1.0', 'I': '1.0'}]",0.7,V,Cath
CuS,"[{'Cu': '1.0', 'S': '1.0'}]",3,V,Cath
LTO,"[{'Li': '2.0', 'Ti': '1.0', 'O': '3.0'}]",2.75,V,Anod
ZnCo2O4,"[{'Zn': '1.0', 'Co': '2.0', 'O': '4.0'}]",0.81,V,Anod
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4,V,Cath
LiNi0.5Mn1.5O4,"[{'Li': '1.0', 'Ni': '0.5', 'Mn': '1.5', 'O': '4.0'}]",4.7,V,Cath
TiS2,"[{'Ti': '1.0', 'S': '2.0'}]",1.6,V,Cath
Li 3 V 2 ( PO 4 ) 3 / C,"[{'P': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '2.0'}, {'C': '1.0'}]",3,V,Cath
Li / LiMn1.4Cr0.2Ni0.4O4,"[{'Li': '1.0'}, {'Li': '1.0', 'Mn': '1.4', 'Cr': '0.2', 'Ni': '0.4', 'O': '4.0'",0.7,V,Cath
Manganese oxide,"[{'Mn': '2.0', 'O': '7.0'}]",4,V,Cath
NVP,"[{'N': '1.0', 'V': '1.0', 'P': '1.0'}]",3.4,V,Cath
LiCo0.95Mn0.05O2,"[{'Li': '1.0', 'Co': '0.95', 'Mn': '0.05', 'O': '2.0'}]",3,V,Cath
LiCoO2,"[{'Li': '1.0', 'Co': '1.0', 'O': '2.0'}]",4.25,V,Cath
