Compound_name,Extracted_name,Molecular_weight,Type,Capacity_per_gram_in_mAh,Voltage_in_V,Efficiency_in_percent,Energy_in_Watt_hour_per_kg
K3V2(PO4)2F3,"[{'P': '2.0', 'O': '8.0', 'K': '3.0', 'V': '2.0', 'F': '3.0'}]",466.111,Cathode,103,3.75,90,0.38625
Li4Ti4.9Sn0.1O12,"[{'Li': '4.0', 'Ti': '4.9', 'Sn': '0.1', 'O': '12.0'}]",466.1673,Anode,265,2.5,90,0.853013184
Zn3(HCOO)6,"[{'H': '6.0', 'C': '6.0', 'O': '12.0', 'Zn': '3.0'}]",466.242,Anode,560,3,90,1.68
Li3.94La0.06Ti5O12,"[{'Li': '3.94', 'La': '0.06', 'Ti': '5.0', 'O': '12.0'}]",467.0012,Anode,150.4,1.55,90,0.23312
Na3V2(PO4)3 / C,"[{'P': '3.0', 'O': '12.0', 'Na': '3.0', 'V': '2.0'}, {'C': '1.0'}]",467.774,Cathode,20,2.65,98.8,0.0866
CNT @ Li4Ti5O12 @ C,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'C': '1.0'}]",471.094,Anode,169.9,1,99,0.1699
Li4Ti4.95V0.05O12 / C,"[{'Li': '4.0', 'Ti': '4.95', 'V': '0.05', 'O': '12.0'}, {'C': '1.0'}]",471.247725,Anode,141,2.5,90,0.853013184
Li4Ti4.9V0.1O12 / C,"[{'Li': '4.0', 'Ti': '4.9', 'V': '0.1', 'O': '12.0'}, {'C': '1.0'}]",471.40145,Anode,166,2.5,90,0.853013184
Sb2Se3,"[{'Sb': '2.0', 'Se': '3.0'}]",480.433,Anode,669.6,0.05,90,0.03348
Na4MnV(PO4)3,"[{'P': '3.0', 'O': '12.0', 'Na': '4.0', 'Mn': '1.0', 'V': '1.0'}]",482.7495,Cathode,101,3.3,90,0.3333
Mg3Bi2,"[{'Mg': '3.0', 'Bi': '2.0'}]",490.875,Anode,360,2.5,90,0.853013184
Sn2P2S6,"[{'Sn': '2.0', 'P': '2.0', 'S': '6.0'}]",491.728,Anode,473,2.5,90,0.853013184
Sb2Se3 / C,"[{'Sb': '2.0', 'Se': '3.0'}, {'C': '1.0'}]",492.444,Anode,650,2.5,90,0.853013184
Li2MgSn4,"[{'Li': '2.0', 'Mg': '1.0', 'Sn': '4.0'}]",513.025,Anode,575,2.5,92.8,0.853013184
V6O13Â·nH2O,"[{'V': '6.0', 'O': '13.0'}]",513.636,Cathode,395,2.5,90,0.853013184
Bi2S3,"[{'Bi': '2.0', 'S': '3.0'}]",514.14,Anode,322,2.5,90,0.853013184
Li3Ti4CoCrO12,"[{'Li': '3.0', 'Ti': '4.0', 'Co': '1.0', 'Cr': '1.0', 'O': '12.0'}]",515.205,Anode,136.1,2.5,90,0.34025
Na4C24H8O8,"[{'Na': '4.0', 'C': '24.0', 'H': '8.0', 'O': '8.0'}]",516.28,Anode,100,0.4,90,0.04
Bi2S3 / C,"[{'Bi': '2.0', 'S': '3.0'}, {'C': '1.0'}]",526.151,Anode,804,1.63,90,1.31052
Cu2.33V4O11,"[{'Cu': '2.33', 'V': '4.0', 'O': '11.0'}]",527.81718,Cathode,150,2.5,90,0.853013184
Ni5Sb2,"[{'Ni': '5.0', 'Sb': '2.0'}]",536.985,Anode,299.46,2.5,90,0.853013184
Na2Ti6O13,"[{'Na': '2.0', 'Ti': '6.0', 'O': '13.0'}]",541.169,Anode,49.5,0.3,90,0.01485
TiO2-SiO2 / Bi2O3,"[{'Ti': '1.0', 'O': '2.0'}, {'Bi': '2.0', 'O': '3.0'}]",545.822,Anode,250,2.5,90,0.853013184
Li3V(MoO4)3,"[{'Mo': '3.0', 'O': '12.0', 'Li': '3.0', 'V': '1.0'}]",551.5995,Cathode,100,3.7,90,0.37
Sn3.95Fe0.05P3,"[{'Sn': '3.95', 'Fe': '0.05', 'P': '3.0'}]",564.61875,Anode,420,2.5,90,0.853013184
Mg1.8Mn6O12Â·4.8H2O,"[{'Mg': '1.8', 'Mn': '6.0', 'O': '12.0'}]",565.365,Cathode,108,2.5,90,0.853013184
Sn4P3-GA,"[{'Sn': '4.0', 'P': '3.0'}]",567.762,Anode,162,0.3,81.2,0.0486
NaV6O15,"[{'Na': '1.0', 'V': '6.0', 'O': '15.0'}]",568.624,Anode,110,2.5,90,0.853013184
Li2Na2Ti5.9Al0.1O14,"[{'Li': '2.0', 'Na': '2.0', 'Ti': '5.9', 'Al': '0.1', 'O': '14.0'}]",568.9595,Anode,229,2.5,90,0.853013184
Li1.95Al0.05Na2Ti6O14,"[{'Li': '1.95', 'Al': '0.05', 'Na': '2.0', 'Ti': '6.0', 'O': '14.0'}]",572.0501,Anode,19.2,2.5,90,0.853013184
K2Ti6O13,"[{'K': '2.0', 'Ti': '6.0', 'O': '13.0'}]",573.385,Anode,99,3,90,0.297
Cu5V2O10,"[{'Cu': '5.0', 'V': '2.0', 'O': '10.0'}]",579.603,Cathode,450,2.5,90,0.853013184
Sn4P3 / C,"[{'Sn': '4.0', 'P': '3.0'}, {'C': '1.0'}]",579.773,Anode,850,1,90,0.85
Na3V3(PO4)4,"[{'P': '4.0', 'O': '16.0', 'Na': '3.0', 'V': '3.0'}]",601.6745,Cathode,34,3.9,90,0.1326
Bi2MoO6 / rGO-20,"[{'Bi': '2.0', 'Mo': '1.0', 'O': '6.0'}]",609.904,Anode,274.7,3,98.47,0.8241
Li2SrTi6O14,"[{'Li': '2.0', 'Sr': '1.0', 'Ti': '6.0', 'O': '14.0'}]",612.688,Anode,120,2.7,90,0.324
Li4Ti5O12 / Fe2O3,"[{'Li': '4.0', 'Ti': '5.0', 'O': '12.0'}, {'Fe': '2.0', 'O': '3.0'}]",618.77,Anode,172,2.5,90,0.853013184
Na2Ti7O15,"[{'Na': '2.0', 'Ti': '7.0', 'O': '15.0'}]",621.034,Anode,64.6,2.5,90,0.853013184
Na4Fe3(PO4)2(P2O7),"[{'P': '4.0', 'O': '15.0', 'Na': '4.0', 'Fe': '3.0'}]",623.376,Cathode,90,4.2,99.6,0.096
(LNMO)95 @ (YBCO)5,"[{'Y': '5.0', 'B': '5.0', 'C': '5.0', 'O': '5.0'}]",638.63,Cathode,148,4.9,90,0.7252
FeSn5,"[{'Fe': '1.0', 'Sn': '5.0'}]",649.395,Anode,750,2.5,90,0.853013184
Ni3Sn4,"[{'Ni': '3.0', 'Sn': '4.0'}]",650.919,Anode,500,2.5,90,0.853013184
Bi2Se3,"[{'Bi': '2.0', 'Se': '3.0'}]",654.873,Anode,1027.5,2.5,90,0.853013184
Fe7S8 @ C ( 1â6 ),"[{'Fe': '7.0', 'S': '8.0'}, {'C': '1.0'}]",659.406,Anode,512,2.5,90,0.853013184
VS4 @ Li7P3S11,"[{'V': '1.0', 'S': '4.0'}, {'Li': '7.0', 'P': '3.0', 'S': '11.0'}]",673.3435,Cathode,543,2.5,90,0.853013184
Sn / Sn4P3 @ C,"[{'Sn': '1.0'}, {'Sn': '4.0', 'P': '3.0', 'C': '1.0'}]",698.483,Anode,589,2.5,90,0.853013184
Co9S8,"[{'Co': '9.0', 'S': '8.0'}]",786.877,Cathode,123.04,0.83,0.041,0.1021232
K2V8O21,"[{'K': '2.0', 'V': '8.0', 'O': '21.0'}]",821.707,Cathode,247,2.5,90,0.853013184
Mo6S8,"[{'Mo': '6.0', 'S': '8.0'}]",832.18,Cathode,100,1.1,90,0.11
Fe9S10 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'C': '1.0'}]",835.216,Anode,323,2.5,90,0.853013184
Manganese orthosilicate,"[{'Si': '7.0', 'O': '28.0', 'Mn': '4.0'}]",864.319,Cathode,330,2.5,90,0.853013184
PbCl2 / Sb4O5Cl,"[{'Pb': '1.0', 'Cl': '2.0'}, {'Sb': '4.0', 'O': '5.0', 'Cl': '1.0'}]",880.585,Anode,1036.7,2.5,90,0.853013184
Ca2Ge7O16 NS / CNT,"[{'Ca': '2.0', 'Ge': '7.0', 'O': '16.0', 'N': '1.0', 'S': '1.0'}]",890.617,Anode,724.2,2.5,90,0.853013184
V10O24Â·12H2O,"[{'V': '10.0', 'O': '24.0'}]",893.391,Cathode,164.5,1.7,90,0.27965
ZnS / Fe9S10 @ C,"[{'Zn': '1.0', 'S': '1.0'}, {'Fe': '9.0', 'S': '10.0', 'C': '1.0'}]",932.656,Anode,566,2.5,90,0.853013184
Sb6O13 / rGO,"[{'Sb': '6.0', 'O': '13.0'}]",938.547,Anode,1109,2.5,90,0.853013184
Co9S8 @ MoS2 / rGO,"[{'Co': '9.0', 'S': '10.0', 'Mo': '1.0'}]",946.947,Anode,1859.3,2.5,90,0.853013184
Cu6Sn5,"[{'Cu': '6.0', 'Sn': '5.0'}]",974.826,Anode,400,0.4,90,0.16
Fe9S10 @ MoS2 @ C,"[{'Fe': '9.0', 'S': '10.0'}, {'Mo': '1.0', 'S': '2.0'}, {'C': '1.0'}]",995.286,Anode,197,2.5,90,0.853013184
SrFe12O19,"[{'Sr': '1.0', 'Fe': '12.0', 'O': '19.0'}]",1061.741,Anode,1382.7,2.5,90,0.853013184
Fe3S4 / Co9S8,"[{'Fe': '3.0', 'S': '4.0'}, {'Co': '9.0', 'S': '8.0'}]",1082.652,Anode,945,2.5,90,0.853013184
BaFe12O19,"[{'Ba': '1.0', 'Fe': '12.0', 'O': '19.0'}]",1111.451,Anode,441.5,2.5,90,0.853013184
Cu6Sn5 @ SnO2âC,"[{'Cu': '6.0', 'Sn': '5.0'}, {'Sn': '1.0', 'O': '2.0'}]",1125.534,Anode,644,2.5,90,0.853013184
Ni11(HPO3)8(OH)6 / rGO,"[{'H': '14.0', 'P': '8.0', 'O': '30.0', 'Ni': '11.0'}]",1387.497,Cathode,49.2,0.54,90,0.026568
Ti2Nb10O29,"[{'Ti': '2.0', 'Nb': '10.0', 'O': '29.0'}]",1488.765,Anode,144,0.8,97,0.1152
Si20C80,"[{'Si': '20.0', 'C': '80.0'}]",1522.58,Anode,296.1,2.5,90,0.853013184
Bi5Nb3O15 @ C,"[{'Bi': '5.0', 'Nb': '3.0', 'O': '15.0'}, {'C': '1.0'}]",1575.614,Anode,613.48,2.5,90,0.853013184
Na7H2[PV14O42],"[{'P': '1.0', 'V': '14.0', 'O': '42.0', 'Na': '7.0', 'H': '2.0'}]",1579.059,Anode,687,1,90,0.687
Si20Co10C70,"[{'Si': '20.0', 'Co': '10.0', 'C': '70.0'}]",1991.8,Anode,610,3,83.3,1.83
Al74Si25Cu1,"[{'Al': '74.0', 'Si': '25.0', 'Cu': '1.0'}]",2762.339,Anode,1539,2.5,90,0.853013184
Al71Si25Cu4,"[{'Al': '71.0', 'Si': '25.0', 'Cu': '4.0'}]",2872.031,Anode,508,2.5,90,0.853013184
Si20Co30C50,"[{'Si': '20.0', 'Co': '30.0', 'C': '50.0'}]",2930.24,Anode,581,2.5,90,0.853013184
K3PW12O40,"[{'K': '3.0', 'P': '1.0', 'W': '12.0', 'O': '40.0'}]",2994.308,Anode,7.8,0.1,90,0.00078
Si85Sn15,"[{'Si': '85.0', 'Sn': '15.0'}]",4167.875,Anode,1310.2,2.5,90,0.853013184
ZnO(84.7) / CeO2(15.3),"[{'Zn': '1.0', 'O': '84.7'}, {'Ce': '1.0', 'O': '215.3'}]",5005.2,Anode,543.08,2.5,90,0.853013184
SiO / Sn30Fe30C40,"[{'Si': '1.0', 'O': '1.0'}, {'Sn': '30.0', 'Fe': '30.0', 'C': '40.0'}]",5761.174,Anode,700,2.5,90,0.853013184
Sb48Fe36P16,"[{'Sb': '48.0', 'Fe': '36.0', 'P': '16.0'}]",8350.484,Anode,530,0.5,90,0.265
Ni50Sn50,"[{'Ni': '50.0', 'Sn': '50.0'}]",8870.15,Anode,530,2.5,90,0.853013184
Sn54Sb41Co5,"[{'Sn': '54.0', 'Sb': '41.0', 'Co': '5.0'}]",11697.165,Anode,275,2.5,90,0.853013184
Ag65Au35 / MnO2,"[{'Ag': '65.0', 'Au': '35.0'}, {'Mn': '1.0', 'O': '2.0'}]",13992.436,Anode,1090,2.5,90,0.853013184
Li2Mn409,"[{'Li': '2.0', 'Mn': '409.0'}]",22483.522,Cathode,150,2.5,90,0.853013184
BP2000,"[{'B': '1.0', 'P': '2000.0'}]",61958.81,Cathode,2600,3,90,7.8
